mDt,mA,mQ,vDt,vA,vQ,sDt,sA,sQ,kDt,kA,kQ,g
2.74824,261.1738,87.8412,25993.867426,34833.476794,480.247183,70.654499,1.931349,55.155448,4991.701415,3.592268,14632603.001627,0
0.462956,253.2294,87.1266,8.595178,28719.933976,115.935772,7.498698,1.744059,16.62775,56.776287,2.342814,-2.671448,0
0.328227,258.533,87.314,5.714445,32432.748911,472.671404,9.246513,1.95621,56.534754,87.328286,3.674406,-2.986798,0
0.511379,245.0068,89.2772,9.301719,25163.411554,2912.27876,7.274268,2.031853,25.760416,54.208251,4.432144,-2.999416,0
0.531202,253.7944,88.4112,9.800575,29874.502529,1289.189315,7.049183,1.826051,37.559813,50.049128,2.747029,-2.996934,0
0.510387,267.6836,87.7572,9.518267,36120.787091,880.819448,7.317233,1.751217,44.39392,54.149863,2.847166,-2.993326,0
0.308583,242.5656,86.7732,5.389452,26804.873697,882.999362,9.587715,2.069254,44.324161,94.806671,3.99621,-2.996356,0
0.508072,261.8486,87.4246,9.986099,35670.053678,473.053115,7.310861,2.230927,56.4514,54.051732,5.812382,-2.974576,0
0.800083,259.4886,87.4556,15.762886,32846.39827,66.301629,5.503986,1.962195,0.329976,29.904661,4.32753,-1.140139,0
0.520121,242.6898,88.5302,9.695239,24638.909976,1693.418288,7.261691,1.978923,33.25163,53.883894,3.840368,-2.998135,0
0.491992,243.922,89.5002,8.756126,26301.997916,2915.8696,7.419418,2.125975,25.70087,56.211461,5.265571,-2.999466,0
0.429353,256.6138,88.008,7.490178,35869.24385,1292.956336,7.876843,2.146351,37.425273,63.266553,5.43115,-2.997776,0
0.514805,252.806,87.0134,9.803639,30256.490764,484.06682,7.310311,2.088635,54.601014,53.831678,5.249568,-2.976689,0
0.416684,242.894,89.4316,7.35224,28268.829164,1287.267321,8.432695,1.897176,37.55862,72.49445,3.261552,-2.997537,0
0.556901,252.8992,87.387,10.564628,28996.799039,924.972031,6.967461,2.004665,42.005665,48.657034,4.661104,-2.993261,0
0.668832,267.8206,88.8554,12.513401,38195.509616,64.302091,6.263627,2.017004,0.513781,39.235672,4.239492,-1.400516,0
0.572713,258.3744,87.7414,54.728687,34767.841025,1290.217726,54.892296,2.025194,37.564369,3524.607374,4.769834,3.347231,0
0.477013,252.276,87.2092,8.606871,28220.131024,1335.419035,7.523726,2.096802,36.126591,57.31526,5.526575,-2.997495,0
0.563145,265.134,89.2974,10.890547,38998.648044,2509.141753,6.985896,2.144714,27.608283,49.431856,4.983967,-2.999012,0
0.461257,242.2716,86.9258,81.821204,24284.587833,69.473894,63.270715,2.387617,0.582904,4292.358348,7.070156,5954.82645,0
0.647921,265.5106,87.8514,11.66873,37159.623088,64.667718,6.086947,2.109614,0.541278,36.675367,5.05872,-1.708207,0
0.377539,261.63,88.504,6.272041,30302.6623,2099.945984,8.404878,1.830543,30.10043,72.208528,3.285165,-2.999329,0
0.471121,262.148,88.254,8.907158,33334.147696,927.681084,7.579213,1.623231,41.750573,58.562512,1.679603,-2.994325,0
0.558736,247.5738,89.701,10.176024,27203.134554,2913.586399,6.95658,1.960626,25.719996,49.354706,3.937734,-2.999361,0
0.581662,268.2084,88.0504,10.788514,37601.566969,69.54346,6.638331,1.798943,0.685574,44.204869,2.899271,-1.86395,0
0.403982,248.7016,87.2182,7.399403,28203.661757,60.798989,8.422483,1.937841,0.366996,72.514333,3.449372,-1.881515,0
0.359591,243.3396,87.0196,6.495006,27189.056672,883.218416,8.801858,2.062089,44.284471,79.770778,3.92863,-2.995524,0
0.36086,247.3806,87.985,6.663349,30092.282944,478.599175,8.834069,2.112564,55.414624,79.480548,4.462379,-2.984012,0
0.538939,256.1078,88.0306,10.224983,29116.980579,466.423264,7.058496,1.975609,57.585817,50.587854,4.455447,-2.974247,0
0.596071,249.8218,87.268,11.333853,30114.260445,887.333376,6.779025,2.257526,43.959,46.167493,6.747352,-2.991978,0
0.430945,244.0408,89.0552,7.407407,29530.765135,1286.791753,8.198697,1.900543,37.609738,68.388647,3.139167,-2.997634,0
0.48286,256.739,87.3658,9.433042,33335.452479,474.61439,7.555333,2.291189,56.18255,57.864735,6.4086,-2.975957,0
0.511959,265.6168,88.9596,9.83414,38685.833958,2514.575968,7.431538,2.136634,27.538725,56.176531,4.990168,-2.999095,0
0.304081,271.2584,87.1892,4.770891,35343.190029,56.058603,9.649684,1.698643,0.15261,94.191056,2.239199,-2.296052,0
1.790671,243.3314,87.475,11173.502477,27552.270774,887.656175,70.642181,2.057681,43.913151,4990.536299,3.948264,791217.103235,0
0.393622,239.5348,88.2846,7.408152,25349.565189,894.476403,8.323635,2.127901,43.343134,70.432755,4.454665,-2.994963,0
0.388602,244.1122,86.8928,6.719074,29093.100411,70.701708,8.721498,2.213875,0.621535,77.816188,5.491208,-2.27011,0
0.522698,253.5514,88.472,9.693355,29087.614958,1289.993216,7.115701,1.850857,37.519666,50.995528,2.907337,-2.996951,0
0.40355,256.1778,88.0842,7.322466,29017.502187,123.08671,8.153442,1.829795,15.23885,67.741057,3.205959,-2.749641,0
0.526478,243.3966,88.7472,9.583291,25112.534108,1692.132492,7.222623,1.959553,33.274444,53.518252,3.706325,-2.998187,0
0.469861,256.4236,87.255,8.832258,30903.266163,489.545575,7.709315,1.989227,53.651322,60.673314,3.858045,-2.979274,0
0.304143,266.8084,87.8286,5.132109,37516.938089,465.651622,9.91037,1.79959,57.742427,100.838691,2.763174,-2.987387,0
0.510713,262.1084,87.1426,9.992316,35043.032249,68.034665,7.302016,2.251564,0.448715,53.956735,6.038878,-1.771382,0
0.482244,258.8524,88.7666,8.962435,32712.444214,969.076924,7.384169,1.743401,39.72338,55.478258,2.400794,-2.994998,0
0.449715,263.5888,87.7474,8.652567,35193.686915,474.235593,7.916192,2.155295,56.203411,63.718324,5.494932,-2.97779,0
0.456345,242.669,87.5708,8.466289,24745.481839,474.075787,7.806488,1.934247,56.251958,62.473996,3.235864,-2.979119,0
0.460346,251.8438,87.1258,8.652958,27926.779002,117.909174,7.529867,1.740197,16.257295,57.321651,2.346529,-2.675132,0
0.475775,247.648,87.372,8.817138,27579.963296,473.182816,7.515121,1.916287,56.431275,57.898976,3.097368,-2.978855,0
0.596712,270.2754,88.1432,11.067024,38269.197955,64.723094,6.684644,2.04838,0.613994,44.968909,4.571527,-1.5975,0
0.56014,243.7834,89.1524,83.461469,25838.208884,2917.390774,61.425637,2.290819,25.699995,4122.625989,6.432332,0.376546,0
1.756607,242.9552,87.0348,11172.829061,27051.649593,886.360389,70.649521,2.083212,44.04955,4991.229333,4.143792,793546.661874,0
0.271161,259.032,87.11,3.74848,32037.004576,60.1711,10.002306,1.883999,0.183734,99.22878,3.330982,-2.603258,0
0.524212,262.5968,88.297,9.69565,33964.72143,73.885991,7.025001,1.765277,0.73799,49.609375,2.326477,-2.094074,0
0.371152,250.9758,87.6404,5.852951,28443.034414,873.286288,8.369974,2.130716,44.981291,70.868258,4.980617,-2.996682,0
0.332789,253.2492,87.1808,5.296338,29831.642699,466.146511,9.243647,2.085311,57.738104,87.159383,4.650862,-2.988361,0
0.420896,242.9546,88.5762,7.553679,28988.646939,1287.409394,8.364388,1.891874,37.620679,71.293815,3.17245,-2.997442,0
0.504017,275.6744,88.4338,9.02406,39385.624385,1285.587618,7.36995,1.801473,37.712812,55.198798,3.650991,-2.997132,0
0.262174,257.4548,87.0664,3.570124,31287.601957,61.126791,10.189188,1.906047,0.161628,102.808022,3.504993,-2.639071,0
0.535974,264.3464,86.7898,10.649094,36509.696807,68.850016,7.072784,2.144569,0.526735,50.419614,5.343344,-1.722038,0
0.525016,254.712,87.862,53.46818,34996.027856,1292.617756,56.775765,2.190043,37.45027,3694.03184,5.771757,3.32563,0
0.947647,251.672,89.0356,18.883437,30678.119216,868.747533,5.254167,1.961638,45.202368,26.960212,3.871366,-2.985845,0
0.403215,240.4836,89.2004,7.059578,27525.617331,1289.02264,8.562152,1.945834,37.500532,74.908071,3.470356,-2.997663,0
0.498763,253.0658,87.3792,9.198698,29012.91667,924.558207,7.460395,2.001716,42.034316,56.381849,4.646117,-2.994122,0
0.512368,245.116,88.1388,82.748542,26663.039744,1697.069935,62.220132,2.273662,33.17358,4195.296417,6.161771,6.981466,0
0.427484,264.7134,87.3532,7.246215,34325.94246,930.06565,7.724861,2.072298,41.670333,60.377479,5.466735,-2.996153,0
0.499742,266.6278,88.6404,9.246451,36621.556067,69.529488,7.338409,1.662449,0.726695,54.514437,1.806768,-1.982841,0
0.345196,266.2936,87.992,6.130011,37805.463399,465.663536,9.314887,1.811668,57.720394,88.962107,2.797718,-2.984064,0
2.072895,259.5088,88.5976,11178.697485,34353.763523,475.144074,70.585039,1.991771,55.941068,4985.142474,3.884771,2761023.798635,0
0.512509,267.2404,88.6662,9.626525,37186.795808,64.687978,7.306411,1.716752,0.491267,54.237911,2.307356,-1.732419,0
0.486741,259.5292,88.6056,9.144573,33130.630747,969.311249,7.397923,1.730001,39.72337,55.678585,2.310277,-2.994777,0
0.410279,242.3024,87.4246,7.622997,24561.458154,474.790315,8.313366,1.949811,56.142704,71.018255,3.306959,-2.98092,0
0.320417,253.6896,87.2236,5.064277,30031.808452,466.227203,9.502231,2.096531,57.7178,92.320246,4.731985,-2.988753,0
0.367961,251.2722,87.7278,5.788508,28909.974907,873.390907,8.430901,2.119474,44.964653,71.918802,4.841014,-2.996709,0
0.241696,255.4036,86.5726,3.2475,32043.521907,66.469529,10.707181,2.011604,0.279701,113.745475,4.336059,-2.721328,0
2.715745,260.2688,87.7712,25993.433766,32195.010147,480.920051,70.65687,1.909474,55.048318,4991.925037,3.570764,14591852.320584,0
0.431512,260.7948,87.0242,7.621643,34032.569093,66.894014,8.052119,1.856447,0.281387,66.086277,3.4872,-2.103161,0
0.458494,266.0818,88.1582,8.525591,36239.581909,70.866373,7.751605,1.680257,0.786401,61.059903,1.890778,-2.07284,0
0.559036,265.592,89.3226,10.815161,39213.939136,2509.061729,7.021518,2.139546,27.608115,49.956389,4.934598,-2.999016,0
0.362274,240.9766,87.0214,6.581552,26713.532452,882.551342,8.814199,2.087391,44.334607,79.990478,4.077612,-2.995385,0
0.587587,260.9274,88.4104,11.525359,33276.696529,469.212772,6.786211,1.872223,57.02625,46.572119,3.422608,-2.970091,0
0.70642,262.3584,87.2604,13.501835,34577.850349,72.914992,5.924743,2.075776,0.612356,34.884257,5.005709,-1.700995,0
0.440857,247.7518,86.4476,81.443537,26771.079797,70.140454,63.70644,2.366653,0.679002,4332.832215,6.99006,5842.862239,0
0.450345,262.5828,88.4904,8.384124,35356.252744,2115.213908,7.943381,2.15454,29.776368,64.538024,5.292645,-2.998939,0
0.426269,255.0734,87.6524,8.098844,32603.190812,477.253574,8.202011,2.322838,55.685561,68.50497,6.728023,-2.979409,0
0.373949,257.5332,87.258,6.810977,34455.117698,66.465036,8.797657,1.925838,0.371741,78.981107,3.157094,-2.139113,0
0.687265,267.7214,88.276,13.137047,36051.740982,878.298624,6.030875,1.904447,44.540249,36.17855,4.055851,-2.991235,0
0.304834,266.2604,87.8354,5.132153,37667.316992,465.676307,9.90933,1.797355,57.736831,100.824737,2.747999,-2.98739,0
0.497623,276.6702,88.4554,8.974185,39913.583432,1283.697211,7.458324,1.788796,37.794113,56.565261,3.551568,-2.997089,0
2.716226,259.9764,87.7518,25993.431254,32137.053443,481.238197,70.656871,1.916023,54.995796,4991.925159,3.608534,14572562.906536,0
0.522971,252.9674,88.4462,9.661783,28980.620337,1289.711906,7.075431,1.848589,37.534186,50.40325,2.9218,-2.997003,0
0.383568,242.9312,86.805,6.641576,28575.359667,70.970175,8.79225,2.148492,0.63629,79.111133,5.00805,-2.280895,0
0.537533,263.5164,87.6408,54.229661,34576.918531,1289.229375,55.645086,1.943263,37.613977,3590.849425,4.294825,3.358772,0
0.495083,263.9828,88.8372,9.433093,37213.438104,2517.733096,7.54212,2.126521,27.493996,57.916859,4.904238,-2.999145,0
0.51617,255.2682,87.8182,53.316127,35144.193469,1293.086349,57.014857,2.171286,37.433589,3715.405203,5.677426,3.321481,0
0.375236,266.2696,87.3144,6.52258,32009.066516,60.571153,8.687393,1.764819,0.251972,76.83516,2.647226,-2.074234,0
0.32981,270.0124,87.239,5.367544,33353.866646,60.400279,9.208221,1.730845,0.26504,85.948326,2.483789,-2.297557,0
0.464457,268.6502,88.851,8.761541,38798.88344,2517.260399,7.81833,2.026546,27.5011,62.470686,4.336731,-2.999207,0
0.386434,252.8216,87.3982,6.109163,28591.336173,466.070437,8.251618,2.098703,57.722971,69.030394,4.876144,-2.987624,0
0.551246,261.3802,88.5178,10.703859,32783.911248,467.674483,7.080983,1.805358,57.293554,50.892409,3.085207,-2.971769,0
0.534107,250.1914,87.0996,10.24532,29142.151166,482.57808,7.124251,2.133829,54.842473,51.051965,5.652321,-2.975637,0
0.392109,267.9956,87.9432,7.103732,38091.516381,465.979574,8.574256,1.791203,57.667132,75.147372,2.708912,-2.981838,0
0.468556,255.0336,87.5372,8.521125,29855.634871,1333.111416,7.629571,2.025444,36.194843,59.048972,4.910932,-2.997465,0
0.536315,251.3002,86.9824,10.329193,29799.22768,485.79529,7.050791,2.109513,54.313594,49.897025,5.432898,-2.976086,0
0.366699,239.3982,88.3442,6.841164,25213.008437,894.446926,8.733563,2.133592,43.339556,77.659097,4.494776,-2.995281,0
2.779657,256.812,87.3668,25994.333054,33539.426656,77.736658,70.652018,1.97657,0.647845,4991.46741,3.909602,558463521.35943,0
0.931567,265.8274,89.048,457.156127,32780.440809,2089.872096,67.912334,1.792228,30.282959,4732.438683,2.975121,223.594776,0
0.322445,259.0438,87.3024,5.550049,32626.671882,472.650954,9.307316,1.946777,56.539948,88.464062,3.614162,-2.987389,0
0.241566,254.0954,86.5832,3.247619,31364.783899,66.378678,10.706798,2.031465,0.278485,113.739866,4.507025,-2.720558,0
0.579922,260.8686,88.3242,10.500298,31837.666534,1692.433094,6.545805,1.937447,33.29488,43.046532,4.304893,-2.998228,0
0.709719,268.4242,88.412,13.590848,35874.698254,878.501456,5.920517,1.823772,44.512314,34.809422,3.468279,-2.990951,0
0.899488,264.52,89.0668,456.57776,31616.4844,2090.254738,68.044698,1.768827,30.273719,4744.850802,2.84764,223.531258,0
0.387919,242.8144,86.8028,6.719143,28489.280753,70.867112,8.722129,2.146791,0.639977,77.82367,5.013426,-2.273431,0
0.458877,243.9116,86.667,81.734988,25284.780185,70.510511,63.36737,2.391421,0.581176,4301.47606,7.151078,5781.003978,0
0.42488,239.724,86.9676,7.31917,27378.899424,70.06135,8.131367,2.135911,0.611363,67.482379,4.838939,-2.230786,0
0.511749,245.3526,89.2828,9.301686,25527.799873,2911.708024,7.273949,2.019361,25.767656,54.205128,4.321547,-2.999416,0
0.363448,242.797,88.6876,6.605663,26921.775391,891.646806,8.838937,2.053678,43.510842,79.584701,3.966324,-2.995467,0
0.268009,264.7136,87.1588,3.82511,33705.530375,56.969583,10.279081,1.858677,0.1958,106.63792,3.368341,-2.505732,0
0.467297,260.2562,88.4106,8.755066,33960.956962,2116.940408,7.756606,2.187813,29.745384,61.448356,5.677225,-2.998898,0
0.510597,267.759,87.745,9.518124,36114.374919,880.959975,7.317197,1.750684,44.384415,54.149596,2.846306,-2.993329,0
0.467325,259.6604,88.1488,8.480303,33573.350272,73.534259,7.514756,1.781156,0.768186,56.99187,2.404079,-2.202123,0
0.388167,262.916,87.5952,6.000887,29341.577344,463.220537,8.025286,1.840011,58.229201,64.337681,3.060566,-2.988699,0
0.458837,262.5168,87.408,8.107042,32556.597718,1336.130736,7.437312,2.109289,36.083273,55.590261,5.828726,-2.997843,0
0.412393,242.4246,88.9748,7.102543,27974.235515,1284.980965,8.434255,1.912275,37.695015,72.66991,3.319812,-2.997688,0
1.211838,257.9386,87.008,4170.921224,29663.87283,483.093936,70.574169,1.877241,54.763764,4984.105894,3.258396,371745.643558,0
0.359799,258.3804,87.4642,6.489599,32161.622896,471.755918,8.891501,1.885444,56.680669,80.85574,3.347127,-2.984132,0
0.588132,267.4328,89.4928,11.289584,39927.639484,2506.311948,6.73325,2.105745,27.643619,45.774023,4.733853,-2.99901,0
0.516069,255.4592,87.821,53.316206,34990.245935,1293.015359,57.014772,2.173277,37.436429,3715.397403,5.714491,3.322181,0
0.412346,266.8032,87.3796,7.51905,31742.77127,59.940304,8.332441,1.759536,0.262721,70.692707,2.649241,-1.840388,0
0.402544,243.9536,88.4304,7.668607,28010.529047,887.035156,8.33962,2.197088,43.870051,70.754073,5.190959,-2.994488,0
0.342744,262.0452,87.3276,6.070023,35696.165957,467.593478,9.205619,1.846932,57.441109,86.994048,2.919291,-2.984834,0
0.266866,258.0984,86.9512,3.709793,32040.738317,61.616019,10.021092,1.996583,0.167603,99.203586,4.238668,-2.629509,0
0.456266,241.9172,86.6122,81.654981,25986.537544,71.625811,63.45827,2.377052,0.583424,4309.978354,7.167849,5602.360323,0
0.256763,264.5348,87.1916,3.591605,33751.312389,56.584489,10.63827,1.865339,0.18527,114.55867,3.385425,-2.526372,0
0.419517,243.2818,89.4492,7.385052,28462.363189,1287.491819,8.388974,1.890589,37.547372,71.801261,3.207409,-2.997539,0
0.655058,269.1258,88.7686,12.252361,38861.452774,64.022654,6.347079,1.984266,0.514823,40.36076,4.039403,-1.411932,0
0.517163,255.2172,87.849,53.316961,35168.842824,1293.058199,57.013118,2.173406,37.432306,3715.257815,5.678375,3.321704,0
0.434616,241.5736,87.4786,7.395042,30265.075783,69.024342,7.980571,1.99031,0.525669,64.988045,3.623033,-2.219614,0
0.437256,258.9314,86.9988,8.259192,30496.197094,78.151199,7.829629,1.680776,0.737294,62.204312,2.089892,-2.271751,0
2.670167,248.47,87.2612,25992.453692,27435.5555,479.909375,70.661708,1.993266,55.26855,4992.381625,3.649044,14653611.521791,0
0.495309,260.3142,89.0356,9.288643,32740.725478,974.736333,7.272501,1.74194,39.359983,53.750806,2.463679,-2.994847,0
0.377393,241.5556,86.9402,6.436973,28027.517309,69.818624,8.775815,2.117469,0.616383,78.881501,4.67943,-2.304004,0
0.613528,256.3704,88.2526,11.971856,30122.226804,468.410393,6.588974,1.982055,57.193371,43.845884,4.30712,-2.969399,0
0.660006,254.9902,87.733,12.419785,31764.191704,879.288911,6.4056,2.031912,44.510084,40.973339,5.212003,-2.991227,0
0.525847,256.9208,86.6162,53.932191,30613.073327,68.900498,56.09603,1.912027,0.323132,3630.921072,3.811819,2223.521548,0
0.58228,259.5804,87.874,54.878239,35445.266736,1289.102524,54.671406,1.998046,37.602407,3505.14346,4.547963,3.35774,0
0.50433,265.575,88.6726,9.577537,35810.784375,68.225809,7.364144,1.677737,0.67459,54.941701,1.90096,-1.85817,0
0.37191,244.124,89.7912,6.275108,29636.762224,1694.284803,8.900448,1.955359,33.138593,80.981444,3.702881,-2.998848,0
0.593457,268.1714,88.0506,10.869009,38138.838422,63.97124,6.659152,2.071571,0.552618,44.608666,4.685805,-1.625653,0
0.424377,244.473,87.8986,7.165111,31030.897271,473.493118,8.14503,1.862815,56.32076,67.833597,2.617407,-2.98378,0
0.736224,263.9222,87.3664,14.526611,34074.045747,66.509751,5.814447,1.897321,0.3707,33.602149,3.838561,-1.253918,0
0.531171,265.4344,88.0426,10.004223,35478.285697,74.181585,7.036228,1.73131,0.745773,49.880922,2.155178,-2.038225,0
0.438196,253.0024,87.0338,7.660863,27795.089194,927.548658,7.824619,1.925092,41.863767,61.950395,3.95925,-2.995569,0
0.448763,258.948,88.977,8.433778,31662.324096,937.991271,7.765943,1.753043,41.007438,61.582063,2.546568,-2.994779,0
0.367335,259.7842,88.3478,6.090854,37026.09563,1297.973635,8.44655,2.09137,37.185206,71.979078,4.945272,-2.998349,0
0.584743,267.548,88.2298,10.931137,38067.822896,468.431392,6.669908,1.850632,57.183552,44.608245,3.276653,-2.974075,0
0.552527,276.5666,88.6114,10.346561,40075.882764,1283.71839,7.083114,1.779416,37.780695,50.857485,3.488018,-2.996501,0
0.544136,269.6786,89.5946,10.170369,42147.158102,2094.025851,7.03652,2.066268,30.158106,50.144357,4.602586,-2.998746,0
0.606922,252.5728,87.484,11.354999,30220.5163,879.788544,6.720556,2.007334,44.495075,45.370237,5.016388,-2.991943,0
0.447154,244.9058,86.7442,8.477317,26158.398926,473.459566,7.810065,1.966583,56.458936,62.66216,3.431714,-2.978949,0
0.582677,262.5112,88.0092,10.729189,32781.600675,59.312715,6.973176,1.747169,0.256648,48.999565,2.630929,-1.298477,0
0.37467,246.7696,87.5322,6.506413,27873.201716,473.932163,8.548228,1.960269,56.285182,74.823783,3.280696,-2.985332,0
0.545529,256.6804,87.7268,54.112726,34549.619056,1291.895762,55.805698,2.054919,37.492387,3606.068381,4.908162,3.331972,0
0.360121,258.7936,87.4106,6.504782,32025.161399,472.703208,8.885456,1.887347,56.518201,80.708575,3.385781,-2.984149,0
0.5779030000000001,242.8024,89.2336,83.845985,25466.170154,2916.480631,61.009601,2.319957,25.707508,4084.43138,6.63971,0.378289,0
0.587181,260.384,88.4484,11.525746,33090.452144,468.986937,6.786221,1.882474,57.06281,46.572037,3.481621,-2.97006,0
