mDt,mA,mQ,vDt,vA,vQ,sDt,sA,sQ,kDt,kA,kQ,g,attack
0.544117,264.6674,89.1018,10.109533,32711.438,501.34824,7.284837,1.694544,51.752125,54.026974,2.659886,-2.976812,1,1
0.596071,249.8218,87.268,11.333853,30114.260445,887.333376,6.779025,2.257526,43.959,46.167493,6.747352,-2.991978,0,0
217.21358,257.25232,257.25232,237.23296,671738700.0,97.09733,237.23296,217.21358,217.21358,-2.999533,217.21358,217.21358,1,1
0.430945,244.0408,89.0552,7.407407,29530.765135,1286.791753,8.198697,1.900543,37.609738,68.388647,3.139167,-2.997634,0,0
0.50191,275.8812,87.0974,9.71332,32872.918,478.18512,7.356753,1.524038,55.61815,54.561394,2.83993,-2.976249,1,1
0.48286,256.739,87.3658,9.433042,33335.452479,474.61439,7.555333,2.291189,56.18255,57.864735,6.4086,-2.975957,0,0
337.3298,637.6204,417.4073,357.34918,37513.305,397.3879,357.34918,337.3298,337.3298,397.3879,337.3298,337.3298,1,1
0.407971,250.4116,88.7278,5.750111,27979.752,938.0181,8.281153,2.246116,40.527515,69.21134,5.637139,-2.997286,1,1
0.511959,265.6168,88.9596,9.83414,38685.833958,2514.575968,7.431538,2.136634,27.538725,56.176531,4.990168,-2.999095,0,0
0.386304,254.996,86.7118,7.111874,31207.088,65.00074,8.300995,1.933333,0.492403,69.99391,3.333458,-2.126188,0,1
0.501294,274.9534,87.1028,9.65649,32318.055,480.26422,7.392367,1.556164,55.25775,55.08708,3.044744,-2.976517,1,1
0.58335,268.6482,88.2168,10.754649,37934.17,64.267395,6.777535,2.078067,0.613097,46.291645,4.72931,-1.619666,0,1
0.304081,271.2584,87.1892,4.770891,35343.190029,56.058603,9.649684,1.698643,0.15261,94.191056,2.239199,-2.296052,0,0
337.3298,637.6204,437.42667,337.3298,37152.957,397.3879,357.34918,337.3298,337.3298,437.42667,337.3298,337.3298,1,1
0.528714,269.8986,89.6058,9.85689,42011.336,2094.458,7.145435,2.067441,30.148052,51.77938,4.626122,-2.998787,0,1
1.790671,243.3314,87.475,11173.502477,27552.270774,887.656175,70.642181,2.057681,43.913151,4990.536299,3.948264,791217.103235,0,0
0.535412,266.7738,88.5062,10.292765,34898.285,467.76596,7.171189,1.745356,57.278996,52.25476,2.782099,-2.973247,0,1
0.393622,239.5348,88.2846,7.408152,25349.565189,894.476403,8.323635,2.127901,43.343134,70.432755,4.454665,-2.994963,0,0
337.3298,617.6011,437.42667,337.3298,31067.066,1218.1823,357.34918,337.3298,377.36853,417.4073,357.34918,337.3298,1,1
0.388602,244.1122,86.8928,6.719074,29093.100411,70.701708,8.721498,2.213875,0.621535,77.816188,5.491208,-2.27011,0,0
0.522698,253.5514,88.472,9.693355,29087.614958,1289.993216,7.115701,1.850857,37.519666,50.995528,2.907337,-2.996951,0,0
0.38711,264.9592,88.1266,6.253095,30453.32,1301.1749,8.536654,1.626957,37.085045,74.52395,2.2606,-2.99821,1,1
0.40355,256.1778,88.0842,7.322466,29017.502187,123.08671,8.153442,1.829795,15.23885,67.741057,3.205959,-2.749641,0,0
0.45305,253.9904,87.1486,8.036369,28078.639,927.0097,7.607711,1.91755,41.88929,58.40585,3.870662,-2.995385,0,1
0.526478,243.3966,88.7472,9.583291,25112.534108,1692.132492,7.222623,1.959553,33.274444,53.518252,3.706325,-2.998187,0,0
0.469861,256.4236,87.255,8.832258,30903.266163,489.545575,7.709315,1.989227,53.651322,60.673314,3.858045,-2.979274,0,0
0.304143,266.8084,87.8286,5.132109,37516.938089,465.651622,9.91037,1.79959,57.742427,100.838691,2.763174,-2.987387,0,0
337.3298,617.6011,437.42667,337.3298,32508.46,2038.9766,357.34918,337.3298,377.36853,417.4073,337.3298,337.3298,1,1
0.461663,258.3182,88.272,7.907022,29583.219,1692.9888,7.373901,1.864827,33.28209,54.908154,3.771905,-2.998737,0,1
0.713417,256.6622,87.057,13.769705,31460.682,74.66255,5.838207,1.974574,0.680099,33.79267,4.062124,-1.748575,0,1
0.411355,248.467,87.2058,7.553207,28186.97,60.681046,8.303489,1.936077,0.371355,70.41505,3.446722,-1.862525,0,1
0.485894,268.7724,88.6212,8.956862,35964.297,464.3941,7.476581,1.746237,57.884426,56.847248,2.681793,-2.977737,0,1
0.510713,262.1084,87.1426,9.992316,35043.032249,68.034665,7.302016,2.251564,0.448715,53.956735,6.038878,-1.771382,0,0
0.482244,258.8524,88.7666,8.962435,32712.444214,969.076924,7.384169,1.743401,39.72338,55.478258,2.400794,-2.994998,0,0
337.3298,617.6011,437.42667,357.34918,33489.41,437.42667,357.34918,337.3298,337.3298,397.3879,357.34918,337.3298,1,1
0.526252,258.0594,86.6414,53.931828,31462.352,68.98601,56.096436,1.946467,0.332112,3630.9578,4.106975,2217.9978,0,1
0.449715,263.5888,87.7474,8.652567,35193.686915,474.235593,7.916192,2.155295,56.203411,63.718324,5.494932,-2.97779,0,0
0.528991,270.0938,89.5344,9.878989,41741.883,2092.9092,7.140108,2.042797,30.186045,51.676754,4.521146,-2.998782,0,1
0.456345,242.669,87.5708,8.466289,24745.481839,474.075787,7.806488,1.934247,56.251958,62.473996,3.235864,-2.979119,0,0
0.460346,251.8438,87.1258,8.652958,27926.779002,117.909174,7.529867,1.740197,16.257295,57.321651,2.346529,-2.675132,0,0
0.836716,251.3938,88.3248,16.656315,29265.018,62.149704,5.674176,1.936315,0.385727,31.724766,3.721818,-0.50587,0,1
0.592378,248.4396,87.2724,11.288616,29174.463,883.9626,6.843846,2.205929,44.20567,47.057095,6.361269,-2.991836,0,1
1.909155,280.825,88.4532,11175.926,34159.01,879.3418,70.6159,1.338727,44.44773,4988.0547,1.063459,806199.0,1,1
137.13608,97.09733,137.13608,137.13608,670910400.0,-2.999533,137.13608,137.13608,137.13608,137.13608,137.13608,137.13608,0,1
0.475775,247.648,87.372,8.817138,27579.963296,473.182816,7.515121,1.916287,56.431275,57.898976,3.097368,-2.978855,0,0
337.3298,617.6011,437.42667,357.34918,34230.13,2018.9572,357.34918,337.3298,377.36853,397.3879,337.3298,337.3298,1,1
0.633303,269.2988,88.365,11.777726,38313.773,60.796173,6.457811,2.048557,0.425957,41.879154,4.591144,-1.315717,0,1
0.596712,270.2754,88.1432,11.067024,38269.197955,64.723094,6.684644,2.04838,0.613994,44.968909,4.571527,-1.5975,0,0
0.56014,243.7834,89.1524,83.461469,25838.208884,2917.390774,61.425637,2.290819,25.699995,4122.625989,6.432332,0.376546,0,0
1.756607,242.9552,87.0348,11172.829061,27051.649593,886.360389,70.649521,2.083212,44.04955,4991.229333,4.143792,793546.661874,0,0
0.524842,271.5048,88.7224,9.975852,36261.195,465.42575,7.214608,1.708381,57.682396,52.869747,2.559223,-2.974333,0,1
0.271161,259.032,87.11,3.74848,32037.004576,60.1711,10.002306,1.883999,0.183734,99.22878,3.330982,-2.603258,0,0
0.524212,262.5968,88.297,9.69565,33964.72143,73.885991,7.025001,1.765277,0.73799,49.609375,2.326477,-2.094074,0,0
1.715651,267.3926,87.589,11172.271,29933.418,881.16125,70.65597,1.416503,44.3906,4991.8374,1.382159,802956.25,1,1
337.3298,617.6011,437.42667,397.3879,38994.74,1618.5697,397.3879,357.34918,377.36853,3960.8364,357.34918,337.3298,1,1
337.3298,637.6204,437.42667,397.3879,38394.156,1618.5697,397.3879,357.34918,377.36853,4020.8945,357.34918,337.3298,1,1
0.371152,250.9758,87.6404,5.852951,28443.034414,873.286288,8.369974,2.130716,44.981291,70.868258,4.980617,-2.996682,0,0
0.348341,269.4538,87.8532,6.072271,37840.234,465.78726,9.10673,1.741274,57.715252,84.90943,2.4038,-2.98506,0,1
0.332789,253.2492,87.1808,5.296338,29831.642699,466.146511,9.243647,2.085311,57.738104,87.159383,4.650862,-2.988361,0,0
0.420896,242.9546,88.5762,7.553679,28988.646939,1287.409394,8.364388,1.891874,37.620679,71.293815,3.17245,-2.997442,0,0
0.504017,275.6744,88.4338,9.02406,39385.624385,1285.587618,7.36995,1.801473,37.712812,55.198798,3.650991,-2.997132,0,0
0.380551,258.4716,87.906,5.912373,30070.213,867.56036,8.185488,2.073743,45.400803,67.35667,4.604624,-2.996732,0,1
0.262174,257.4548,87.0664,3.570124,31287.601957,61.126791,10.189188,1.906047,0.161628,102.808022,3.504993,-2.639071,0,0
0.781171,284.0892,87.276,15.550647,35964.863,61.767025,5.561955,1.448076,0.451774,30.577936,2.271027,-0.871677,1,1
0.535974,264.3464,86.7898,10.649094,36509.696807,68.850016,7.072784,2.144569,0.526735,50.419614,5.343344,-1.722038,0,0
0.525016,254.712,87.862,53.46818,34996.027856,1292.617756,56.775765,2.190043,37.45027,3694.03184,5.771757,3.32563,0,0
0.598781,249.6556,88.8232,11.024213,28721.387,503.27435,6.868401,2.073888,51.488876,47.872433,4.812014,-2.97559,1,1
337.3298,637.6204,437.42667,337.3298,39134.875,397.3879,357.34918,337.3298,337.3298,417.4073,337.3298,337.3298,1,1
0.947647,251.672,89.0356,18.883437,30678.119216,868.747533,5.254167,1.961638,45.202368,26.960212,3.871366,-2.985845,0,0
0.403215,240.4836,89.2004,7.059578,27525.617331,1289.02264,8.562152,1.945834,37.500532,74.908071,3.470356,-2.997663,0,0
0.642498,253.4354,88.909,11.884153,29306.818,127.555916,6.88099,1.813419,3.569352,47.618557,3.085121,-2.560615,1,1
0.498763,253.0658,87.3792,9.198698,29012.91667,924.558207,7.460395,2.001716,42.034316,56.381849,4.646117,-2.994122,0,0
0.512368,245.116,88.1388,82.748542,26663.039744,1697.069935,62.220132,2.273662,33.17358,4195.296417,6.161771,6.981466,0,0
0.378671,251.6352,87.5518,6.784056,31551.625,474.7473,8.623579,2.355878,56.13814,76.08346,7.001239,-2.983851,0,1
0.427484,264.7134,87.3532,7.246215,34325.94246,930.06565,7.724861,2.072298,41.670333,60.377479,5.466735,-2.996153,0,0
0.370848,260.0278,88.2492,6.168193,36873.984,1298.4851,8.382732,2.091185,37.171066,70.844154,4.976696,-2.998334,0,1
337.3298,617.6011,437.42667,357.34918,31747.725,1218.1823,357.34918,337.3298,377.36853,397.3879,337.3298,337.3298,1,1
0.990432,251.0966,89.0924,19.820772,30353.254,868.10583,5.135799,1.93077,45.24698,25.68109,3.619553,-2.985048,0,1
0.499742,266.6278,88.6404,9.246451,36621.556067,69.529488,7.338409,1.662449,0.726695,54.514437,1.806768,-1.982841,0,0
0.427758,264.7474,87.6526,7.246083,34282.76,1337.0935,7.724769,2.073323,36.0276,60.376637,5.480966,-2.998139,0,1
0.534043,264.077,87.283,10.460934,35627.812,66.59731,7.130652,2.19581,0.380728,51.2421,5.692361,-1.661668,0,1
0.806154,241.6472,89.2652,15.269994,25588.557,129.12807,5.995522,2.123763,3.565058,35.686657,4.916677,-2.459,1,1
0.345196,266.2936,87.992,6.130011,37805.463399,465.663536,9.314887,1.811668,57.720394,88.962107,2.797718,-2.984064,0,0
0.81686,246.9222,89.8046,15.395158,28580.8,939.20764,5.824008,2.060697,40.32494,33.581493,4.435153,-2.990171,1,1
0.493202,266.7946,88.4904,9.191142,36026.395,61.50271,7.454658,1.738982,0.377199,56.513584,2.441825,-1.670873,0,1
2.072895,259.5088,88.5976,11178.697485,34353.763523,475.144074,70.585039,1.991771,55.941068,4985.142474,3.884771,2761023.798635,0,0
0.512509,267.2404,88.6662,9.626525,37186.795808,64.687978,7.306411,1.716752,0.491267,54.237911,2.307356,-1.732419,0,0
0.486741,259.5292,88.6056,9.144573,33130.630747,969.311249,7.397923,1.730001,39.72337,55.678585,2.310277,-2.994777,0,0
0.410279,242.3024,87.4246,7.622997,24561.458154,474.790315,8.313366,1.949811,56.142704,71.018255,3.306959,-2.98092,0,0
337.3298,637.6204,437.42667,337.3298,35391.25,397.3879,357.34918,337.3298,337.3298,457.44604,337.3298,337.3298,1,1
0.320417,253.6896,87.2236,5.064277,30031.808452,466.227203,9.502231,2.096531,57.7178,92.320246,4.731985,-2.988753,0,0
0.367961,251.2722,87.7278,5.788508,28909.974907,873.390907,8.430901,2.119474,44.964653,71.918802,4.841014,-2.996709,0,0
0.354886,262.334,87.5092,6.301139,34951.766,469.8815,9.017864,1.857363,57.009342,83.52662,3.049131,-2.98444,0,1
1.20099,258.211,86.799,4170.57,30265.678,73.5358,70.583565,1.893929,0.56777,4984.9937,3.276472,16044234.0,0,1
0.241696,255.4036,86.5726,3.2475,32043.521907,66.469529,10.707181,2.011604,0.279701,113.745475,4.336059,-2.721328,0,0
2.715745,260.2688,87.7712,25993.433766,32195.010147,480.920051,70.65687,1.909474,55.048318,4991.925037,3.570764,14591852.320584,0,0
0.431512,260.7948,87.0242,7.621643,34032.569093,66.894014,8.052119,1.856447,0.281387,66.086277,3.4872,-2.103161,0,0
0.458494,266.0818,88.1582,8.525591,36239.581909,70.866373,7.751605,1.680257,0.786401,61.059903,1.890778,-2.07284,0,0
0.559036,265.592,89.3226,10.815161,39213.939136,2509.061729,7.021518,2.139546,27.608115,49.956389,4.934598,-2.999016,0,0
0.362274,240.9766,87.0214,6.581552,26713.532452,882.551342,8.814199,2.087391,44.334607,79.990478,4.077612,-2.995385,0,0
0.47656,270.3842,88.1194,8.325936,36528.227,1700.3235,7.521924,1.979103,33.079468,57.895596,4.904862,-2.99854,0,1
0.967823,246.712,88.4194,19.42298,27849.098,59.865505,5.207224,2.015586,0.405019,26.440792,4.182074,0.099046,0,1
1.815627,246.6206,87.9706,11174.023,28290.463,887.28174,70.63655,1.987696,43.89594,4990.0044,3.446116,791874.44,0,1
0.75095,256.6652,88.0432,14.901557,31988.97,60.840134,6.079991,1.820143,0.220384,36.662346,3.047527,-0.620633,0,1
0.307835,241.201,86.4142,5.389701,26298.174,475.58505,9.588011,2.095636,56.12156,94.810005,4.168068,-2.987438,0,1
0.587587,260.9274,88.4104,11.525359,33276.696529,469.212772,6.786211,1.872223,57.02625,46.572119,3.422608,-2.970091,0,0
0.70642,262.3584,87.2604,13.501835,34577.850349,72.914992,5.924743,2.075776,0.612356,34.884257,5.005709,-1.700995,0,0
0.440857,247.7518,86.4476,81.443537,26771.079797,70.140454,63.70644,2.366653,0.679002,4332.832215,6.99006,5842.862239,0,0
337.3298,617.6011,437.42667,357.34918,30006.04,797.7754,357.34918,337.3298,397.3879,417.4073,337.3298,337.3298,1,1
0.450345,262.5828,88.4904,8.384124,35356.252744,2115.213908,7.943381,2.15454,29.776368,64.538024,5.292645,-2.998939,0,0
337.3298,617.6011,437.42667,357.34918,35451.31,1298.2598,357.34918,337.3298,377.36853,397.3879,337.3298,337.3298,1,1
0.477797,253.056,87.2028,8.610919,28549.225,1335.5005,7.522634,2.079997,36.12368,57.29431,5.392852,-2.997493,0,1
337.3298,617.6011,437.42667,357.34918,36532.355,417.4073,357.34918,337.3298,337.3298,397.3879,337.3298,337.3298,1,1
0.426269,255.0734,87.6524,8.098844,32603.190812,477.253574,8.202011,2.322838,55.685561,68.50497,6.728023,-2.979409,0,0
0.373949,257.5332,87.258,6.810977,34455.117698,66.465036,8.797657,1.925838,0.371741,78.981107,3.157094,-2.139113,0,0
0.492938,273.2906,88.3214,8.758663,38365.855,1695.8845,7.353966,1.899769,33.19488,54.863087,4.303715,-2.998457,0,1
337.3298,617.6011,437.42667,357.34918,30666.68,457.44604,357.34918,337.3298,357.34918,417.4073,337.3298,337.3298,1,1
0.687265,267.7214,88.276,13.137047,36051.740982,878.298624,6.030875,1.904447,44.540249,36.17855,4.055851,-2.991235,0,0
0.304834,266.2604,87.8354,5.132153,37667.316992,465.676307,9.90933,1.797355,57.736831,100.824737,2.747999,-2.98739,0,0
0.497623,276.6702,88.4554,8.974185,39913.583432,1283.697211,7.458324,1.788796,37.794113,56.565261,3.551568,-2.997089,0,0
2.716226,259.9764,87.7518,25993.431254,32137.053443,481.238197,70.656871,1.916023,54.995796,4991.925159,3.608534,14572562.906536,0,0
1.766297,243.7302,87.611,11173.041,26866.676,885.64325,70.64725,2.006422,44.049698,4991.014,3.685838,794828.1,0,1
337.3298,637.6204,437.42667,357.34918,40936.617,397.3879,337.3298,337.3298,337.3298,397.3879,337.3298,337.3298,1,1
0.522971,252.9674,88.4462,9.661783,28980.620337,1289.711906,7.075431,1.848589,37.534186,50.40325,2.9218,-2.997003,0,0
0.383568,242.9312,86.805,6.641576,28575.359667,70.970175,8.79225,2.148492,0.63629,79.111133,5.00805,-2.280895,0,0
0.537533,263.5164,87.6408,54.229661,34576.918531,1289.229375,55.645086,1.943263,37.613977,3590.849425,4.294825,3.358772,0,0
0.495083,263.9828,88.8372,9.433093,37213.438104,2517.733096,7.54212,2.126521,27.493996,57.916859,4.904238,-2.999145,0,0
0.390183,256.576,88.672,5.292544,27951.96,525.4804,8.427284,1.949027,48.516346,71.02781,3.565308,-2.992491,1,1
0.51617,255.2682,87.8182,53.316127,35144.193469,1293.086349,57.014857,2.171286,37.433589,3715.405203,5.677426,3.321481,0,0
337.3298,617.6011,437.42667,357.34918,32988.926,1218.1823,357.34918,337.3298,377.36853,397.3879,357.34918,337.3298,1,1
0.375236,266.2696,87.3144,6.52258,32009.066516,60.571153,8.687393,1.764819,0.251972,76.83516,2.647226,-2.074234,0,0
0.642501,253.7732,88.8938,11.884114,29444.924,127.71212,6.881023,1.811812,3.564731,47.618874,3.070988,-2.56169,1,1
0.32981,270.0124,87.239,5.367544,33353.866646,60.400279,9.208221,1.730845,0.26504,85.948326,2.483789,-2.297557,0,0
337.3298,637.6204,437.42667,357.34918,37513.305,397.3879,337.3298,337.3298,337.3298,377.36853,357.34918,337.3298,1,1
0.39056,247.0982,88.3138,7.37273,29339.334,479.99054,8.50566,2.136604,55.134186,73.66244,4.730335,-2.981913,0,1
0.561902,253.4948,87.3844,10.640056,29126.945,925.2938,6.931274,1.991356,41.984264,48.137173,4.587055,-2.993238,0,1
0.464457,268.6502,88.851,8.761541,38798.88344,2517.260399,7.81833,2.026546,27.5011,62.470686,4.336731,-2.999207,0,0
0.292098,280.1118,87.4764,5.066169,35632.48,469.39343,9.994037,1.718043,57.11484,102.845375,3.881823,-2.98767,1,1
0.386434,252.8216,87.3982,6.109163,28591.336173,466.070437,8.251618,2.098703,57.722971,69.030394,4.876144,-2.987624,0,0
0.551246,261.3802,88.5178,10.703859,32783.911248,467.674483,7.080983,1.805358,57.293554,50.892409,3.085207,-2.971769,0,0
0.450855,283.2182,87.7094,52.079575,36708.945,1289.647,59.01207,1.505428,37.596245,3895.984,2.616625,3.358353,1,1
0.534107,250.1914,87.0996,10.24532,29142.151166,482.57808,7.124251,2.133829,54.842473,51.051965,5.652321,-2.975637,0,0
337.3298,577.5623,437.42667,417.4073,26262.418,2038.9766,397.3879,337.3298,377.36853,4581.437,337.3298,337.3298,0,1
337.3298,617.6011,417.4073,337.3298,35050.92,397.3879,357.34918,337.3298,337.3298,457.44604,337.3298,337.3298,1,1
0.392109,267.9956,87.9432,7.103732,38091.516381,465.979574,8.574256,1.791203,57.667132,75.147372,2.708912,-2.981838,0,0
0.468556,255.0336,87.5372,8.521125,29855.634871,1333.111416,7.629571,2.025444,36.194843,59.048972,4.910932,-2.997465,0,0
0.536315,251.3002,86.9824,10.329193,29799.22768,485.79529,7.050791,2.109513,54.313594,49.897025,5.432898,-2.976086,0,0
0.366699,239.3982,88.3442,6.841164,25213.008437,894.446926,8.733563,2.133592,43.339556,77.659097,4.494776,-2.995281,0,0
337.3298,637.6204,437.42667,337.3298,37192.996,397.3879,357.34918,337.3298,337.3298,437.42667,337.3298,337.3298,1,1
0.476442,240.2236,86.6454,81.89557,26622.473,70.201256,63.182587,2.321247,0.559852,4284.147,6.44254,5831.4434,0,1
2.779657,256.812,87.3668,25994.333054,33539.426656,77.736658,70.652018,1.97657,0.647845,4991.46741,3.909602,558463521.35943,0,0
0.481714,261.549,88.287,8.772978,33919.07,73.41983,7.397912,1.769037,0.742047,55.203857,2.35416,-2.168965,0,1
0.931567,265.8274,89.048,457.156127,32780.440809,2089.872096,67.912334,1.792228,30.282959,4732.438683,2.975121,223.594776,0,0
337.3298,617.6011,437.42667,337.3298,35651.504,397.3879,357.34918,337.3298,337.3298,457.44604,337.3298,337.3298,1,1
0.322445,259.0438,87.3024,5.550049,32626.671882,472.650954,9.307316,1.946777,56.539948,88.464062,3.614162,-2.987389,0,0
0.241566,254.0954,86.5832,3.247619,31364.783899,66.378678,10.706798,2.031465,0.278485,113.739866,4.507025,-2.720558,0,0
0.579922,260.8686,88.3242,10.500298,31837.666534,1692.433094,6.545805,1.937447,33.29488,43.046532,4.304893,-2.998228,0,0
0.709719,268.4242,88.412,13.590848,35874.698254,878.501456,5.920517,1.823772,44.512314,34.809422,3.468279,-2.990951,0,0
0.445573,253.6946,87.0126,7.983405,30493.93,484.68323,7.792089,2.064093,54.495537,61.76387,5.103539,-2.982429,0,1
337.3298,617.6011,417.4073,397.3879,35211.08,397.3879,397.3879,337.3298,337.3298,4020.8945,337.3298,2899.8096,1,1
337.3298,617.6011,437.42667,337.3298,33048.984,457.44604,357.34918,337.3298,357.34918,417.4073,337.3298,337.3298,1,1
0.899488,264.52,89.0668,456.57776,31616.4844,2090.254738,68.044698,1.768827,30.273719,4744.850802,2.84764,223.531258,0,0
0.387919,242.8144,86.8028,6.719143,28489.280753,70.867112,8.722129,2.146791,0.639977,77.82367,5.013426,-2.273431,0,0
337.3298,637.6204,437.42667,337.3298,38674.43,797.7754,357.34918,337.3298,397.3879,437.42667,357.34918,337.3298,1,1
0.458877,243.9116,86.667,81.734988,25284.780185,70.510511,63.36737,2.391421,0.581176,4301.47606,7.151078,5781.003978,0,0
0.42488,239.724,86.9676,7.31917,27378.899424,70.06135,8.131367,2.135911,0.611363,67.482379,4.838939,-2.230786,0,0
0.511749,245.3526,89.2828,9.301686,25527.799873,2911.708024,7.273949,2.019361,25.767656,54.205128,4.321547,-2.999416,0,0
0.363448,242.797,88.6876,6.605663,26921.775391,891.646806,8.838937,2.053678,43.510842,79.584701,3.966324,-2.995467,0,0
137.13608,117.11671,137.13608,97.09733,671738700.0,-2.999533,137.13608,137.13608,137.13608,-2.999533,137.13608,137.13608,0,1
337.3298,617.6011,437.42667,357.34918,33569.49,2038.9766,357.34918,337.3298,377.36853,397.3879,337.3298,337.3298,1,1
0.268009,264.7136,87.1588,3.82511,33705.530375,56.969583,10.279081,1.858677,0.1958,106.63792,3.368341,-2.505732,0,0
