s_os2,m_Nc,v_Nc,v_phi,m_htBleed,s_htBleed,m_W31,attack
0.237,9065.730,12.390,0.113,392.750,0.263,38.878,0
0.230,9065.800,12.036,0.112,392.800,0.163,38.881,0
0.282,9066.080,13.402,0.108,392.850,0.614,38.879,0
0.225,9065.900,13.298,0.097,392.900,0.506,38.878,0
0.179,9065.790,13.294,0.085,392.900,0.506,38.867,0
0.123,9065.930,13.082,0.085,392.900,0.506,38.868,0
0.050,9066.000,13.517,0.082,392.950,0.425,38.861,0
0.071,9065.890,13.657,0.084,392.925,0.490,38.855,0
0.028,9065.870,13.546,0.084,392.900,0.530,38.852,0
-0.058,9066.480,13.421,0.086,392.950,0.425,38.835,0
-0.123,9066.780,15.291,0.078,392.950,0.425,38.836,0
-0.108,9066.630,14.517,0.077,393.025,0.552,38.835,0
-0.140,9066.700,14.866,0.077,393.025,0.552,38.838,0
-0.132,9066.700,14.866,0.078,393.050,0.478,38.837,0
-0.050,9066.660,14.255,0.090,393.075,0.521,38.838,0
-0.177,9067.300,12.840,0.089,393.050,-0.100,38.844,0
-0.296,9067.060,14.681,0.084,393.050,-0.100,38.846,0
-0.358,9066.860,15.264,0.092,393.000,0.000,38.849,0
-0.358,9067.060,14.707,0.102,392.975,0.050,38.849,0
-0.373,9067.190,14.032,0.101,392.900,-0.515,38.850,0
-0.494,9067.400,13.405,0.094,392.925,-0.591,38.844,0
-0.547,9067.580,13.650,0.095,392.950,-0.606,38.844,0
-0.459,9067.560,14.558,0.095,392.950,-0.534,38.849,0
-0.402,9067.570,13.138,0.091,392.950,-0.600,38.845,0
-0.420,9067.700,12.736,0.089,392.900,-0.514,38.843,0
-0.420,9067.680,12.720,0.089,392.975,-0.352,38.842,0
-0.487,9067.510,13.780,0.092,393.025,-0.219,38.840,0
-0.404,9067.700,13.125,0.093,392.975,-0.239,38.843,0
-0.348,9067.720,13.241,0.093,392.975,-0.239,38.845,0
-0.276,9067.630,14.089,0.100,393.000,-0.300,38.853,0
-0.335,9067.480,14.239,0.099,393.050,-0.401,38.854,0
-0.347,9067.550,14.073,0.105,393.050,-0.240,38.852,0
-0.214,9067.350,12.164,0.107,393.100,-0.200,38.858,0
-0.198,9067.270,13.306,0.111,393.100,-0.200,38.857,0
-0.232,9067.120,13.239,0.108,393.075,-0.150,38.851,0
-0.184,9067.120,13.241,0.125,393.100,-0.083,38.857,0
-0.143,9067.110,13.274,0.118,393.125,-0.136,38.858,0
-0.192,9067.200,13.854,0.107,393.150,-0.188,38.855,0
-0.167,9067.410,14.511,0.106,393.075,-0.149,38.853,0
-0.171,9067.400,14.503,0.138,393.025,-0.050,38.846,0
-0.107,9067.180,14.102,0.139,393.050,-0.099,38.844,0
-0.029,9067.160,14.061,0.141,393.150,0.369,38.840,0
0.025,9067.480,11.282,0.118,393.175,0.355,38.830,0
0.037,9067.410,11.590,0.116,393.225,0.318,38.825,0
0.182,9067.380,11.467,0.115,393.200,0.331,38.827,0
0.214,9067.250,10.971,0.110,393.175,0.401,38.827,0
0.176,9067.350,9.910,0.102,393.275,0.268,38.819,0
0.172,9067.280,9.588,0.107,393.425,0.073,38.822,0
0.110,9067.410,10.649,0.107,393.450,0.008,38.822,0
0.084,9067.460,10.742,0.107,393.375,0.080,38.819,0
0.115,9067.660,9.661,0.101,393.425,0.003,38.814,0
0.120,9067.610,8.400,0.107,393.500,0.418,38.812,0
0.151,9067.560,8.400,0.107,393.525,0.351,38.806,0
0.092,9067.470,8.018,0.121,393.550,0.285,38.804,0
0.094,9067.920,8.099,0.129,393.550,0.285,38.804,0
0.100,9067.850,8.018,0.131,393.575,0.219,38.800,0
0.237,9068.270,10.816,0.129,393.550,0.239,38.794,0
0.243,9068.170,11.504,0.129,393.525,0.212,38.796,0
0.155,9068.200,11.647,0.133,393.500,0.225,38.789,0
0.066,9067.680,16.101,0.142,393.525,0.156,38.786,0
0.144,9068.330,17.789,0.122,393.600,0.104,38.780,0
0.186,9068.390,17.685,0.122,393.600,0.327,38.765,0
0.156,9068.200,17.377,0.132,393.625,0.372,38.765,0
0.185,9068.330,17.822,0.112,393.650,0.434,38.771,0
0.159,9068.490,17.400,0.113,393.650,0.434,38.770,0
0.165,9068.840,18.664,0.141,393.775,0.459,38.769,0
0.194,9069.250,19.305,0.136,393.775,0.459,38.758,0
0.219,9069.340,18.653,0.135,393.725,0.569,38.756,0
0.152,9069.560,19.881,0.136,393.775,0.459,38.756,0
0.149,9069.690,19.760,0.144,393.775,0.459,38.754,0
0.149,9069.860,19.810,0.141,393.800,0.407,38.751,0
0.149,9070.040,21.556,0.143,393.800,0.407,38.753,0
0.107,9069.990,21.817,0.157,393.775,0.461,38.756,0
0.240,9070.170,21.040,0.159,393.775,0.461,38.750,0
0.312,9070.020,20.794,0.155,393.775,0.461,38.751,0
0.336,9069.890,21.608,0.162,393.825,0.519,38.746,0
0.336,9070.000,21.912,0.160,393.825,0.519,38.748,0
0.291,9069.880,22.629,0.160,393.825,0.519,38.743,0
0.291,9069.880,22.672,0.156,393.775,0.458,38.741,0
0.218,9069.960,22.403,0.161,393.800,0.403,38.740,0
0.291,9070.230,23.488,0.157,393.825,0.353,38.735,0
0.386,9070.290,23.363,0.122,393.875,0.412,38.731,0
0.336,9070.350,24.016,0.122,393.900,0.365,38.727,0
0.311,9070.400,22.583,0.082,393.975,0.206,38.721,0
0.377,9070.280,22.775,0.080,393.975,0.206,38.721,0
0.276,9070.590,21.866,0.075,394.050,0.253,38.720,0
0.386,9071.030,14.702,0.099,394.150,0.162,38.721,0
0.425,9070.930,14.676,0.098,394.175,0.135,38.718,0
0.417,9070.800,13.371,0.091,394.225,0.423,38.719,0
0.418,9070.860,14.083,0.093,394.225,0.349,38.714,0
0.323,9071.020,13.166,0.093,394.300,0.277,38.718,0
0.380,9071.140,12.737,0.092,394.350,0.202,38.709,0
0.435,9071.070,13.358,0.101,394.550,0.194,38.692,0
0.480,9070.920,12.909,0.100,394.575,0.219,38.682,0
0.360,9070.940,12.929,0.105,394.550,0.285,38.679,0
0.271,9070.760,12.593,0.102,394.600,0.256,38.677,0
0.271,9070.860,13.272,0.109,394.650,0.243,38.674,0
0.248,9070.920,12.993,0.119,394.725,0.220,38.670,0
0.348,9070.810,12.205,0.117,394.725,0.220,38.665,0
0.263,9070.700,12.483,0.121,394.800,0.893,38.659,0
0.156,9070.630,11.584,0.126,394.925,0.755,38.651,0
0.070,9070.840,11.302,0.120,394.950,0.730,38.645,0
0.033,9070.930,11.654,0.126,394.975,0.650,38.640,0
0.007,9071.060,12.061,0.125,395.050,0.606,38.643,0
-0.086,9071.230,12.061,0.121,395.075,0.591,38.635,0
-0.060,9071.640,12.984,0.140,395.125,0.503,38.634,0
-0.095,9071.720,13.515,0.139,395.125,0.503,38.630,0
-0.085,9071.990,12.525,0.142,395.200,0.456,38.627,0
-0.036,9072.460,15.361,0.174,395.225,0.457,38.622,0
0.003,9072.750,17.560,0.170,395.300,0.408,38.619,0
-0.017,9072.940,18.116,0.153,395.275,0.483,38.615,0
-0.108,9072.950,18.135,0.146,395.325,0.423,38.609,0
-0.153,9073.470,18.391,0.149,395.500,0.264,38.590,0
-0.100,9073.550,18.111,0.149,395.525,0.254,38.583,0
-0.105,9073.830,19.150,0.148,395.575,0.227,38.581,0
-0.171,9073.990,17.772,0.135,395.625,0.143,38.576,0
-0.296,9074.220,18.581,0.118,395.600,0.157,38.560,0
-0.107,9062.040,10.111,0.097,392.775,0.447,38.880,0
-0.109,9062.020,10.187,0.092,392.700,-0.062,38.884,0
-0.110,9061.990,9.960,0.082,392.650,0.017,38.881,0
-0.110,9062.060,9.595,0.082,392.650,0.017,38.879,0
-0.134,9062.350,9.687,0.081,392.625,0.022,38.877,0
-0.123,9062.280,9.998,0.085,392.625,0.022,38.878,0
-0.194,9062.540,9.866,0.082,392.650,-0.051,38.881,0
-0.131,9062.620,9.534,0.083,392.600,0.017,38.881,0
-0.148,9062.590,9.410,0.097,392.575,-0.028,38.882,0
-0.148,9062.740,9.409,0.099,392.625,-0.093,38.885,0
-0.168,9062.920,8.849,0.099,392.625,-0.093,38.881,0
-0.148,9063.210,10.382,0.098,392.600,-0.021,38.881,0
-0.170,9063.260,10.498,0.113,392.575,0.050,38.873,0
-0.138,9063.230,10.738,0.109,392.575,0.050,38.876,0
-0.154,9063.180,10.931,0.108,392.575,0.050,38.876,0
-0.144,9063.100,10.360,0.108,392.575,0.050,38.874,0
-0.148,9063.070,10.576,0.109,392.625,-0.023,38.870,0
-0.076,9063.120,10.852,0.106,392.575,0.050,38.869,0
-0.022,9063.080,10.691,0.107,392.525,0.092,38.871,0
0.066,9063.180,10.130,0.109,392.550,0.088,38.869,0
0.016,9063.420,9.216,0.109,392.550,0.005,38.870,0
0.016,9063.240,8.317,0.103,392.525,0.072,38.862,0
0.001,9063.150,8.447,0.104,392.525,0.072,38.860,0
-0.030,9063.130,8.307,0.103,392.525,0.072,38.856,0
-0.121,9063.340,8.769,0.105,392.550,0.005,38.854,0
-0.024,9063.490,9.709,0.106,392.550,0.005,38.854,0
0.009,9063.720,10.720,0.100,392.575,-0.062,38.859,0
0.036,9063.700,10.748,0.096,392.600,-0.130,38.858,0
0.054,9064.050,10.821,0.096,392.625,-0.135,38.854,0
0.041,9064.060,10.765,0.095,392.600,-0.130,38.850,0
-0.082,9064.370,10.703,0.099,392.600,-0.130,38.848,0
-0.125,9064.560,10.929,0.095,392.600,-0.353,38.842,0
-0.053,9064.620,10.878,0.090,392.600,-0.353,38.842,0
-0.033,9064.760,10.942,0.092,392.625,-0.356,38.841,0
0.149,9065.380,12.251,0.115,392.750,-0.073,38.835,0
0.235,9065.530,14.069,0.115,392.750,-0.073,38.843,0
0.193,9065.660,12.950,0.112,392.825,0.485,38.841,0
0.148,9065.660,12.936,0.113,392.825,0.485,38.840,0
0.215,9065.690,12.893,0.125,392.850,0.427,38.837,0
0.148,9065.830,12.660,0.125,392.875,0.379,38.837,0
0.173,9065.790,12.860,0.123,392.900,0.484,38.835,0
0.201,9066.030,15.136,0.116,392.875,0.548,38.826,0
0.145,9066.070,15.113,0.116,392.875,0.548,38.824,0
0.210,9066.080,15.298,0.129,392.900,0.506,38.823,0
0.074,9066.810,15.756,0.120,392.925,0.465,38.831,0
0.074,9067.030,14.159,0.123,392.900,0.530,38.830,0
-0.001,9067.120,14.049,0.124,393.000,0.574,38.825,0
-0.097,9067.190,13.597,0.121,393.025,0.625,38.822,0
-0.042,9067.280,14.316,0.120,393.050,0.653,38.823,0
0.007,9067.740,16.076,0.124,393.175,0.704,38.829,0
-0.056,9068.030,16.038,0.125,393.200,0.708,38.831,0
-0.143,9068.170,14.704,0.126,393.225,0.720,38.836,0
-0.065,9068.470,17.387,0.127,393.250,0.740,38.837,0
0.012,9068.350,18.186,0.128,393.325,0.674,38.835,0
0.004,9068.530,18.165,0.123,393.300,0.647,38.833,0
-0.060,9068.620,18.602,0.121,393.300,0.647,38.824,0
-0.040,9068.900,22.894,0.126,393.300,0.647,38.822,0
-0.005,9069.380,23.409,0.115,393.350,0.555,38.819,0
0.069,9069.750,22.939,0.115,393.350,0.555,38.812,0
0.144,9070.210,23.804,0.118,393.325,0.541,38.809,0
0.071,9070.720,25.032,0.113,393.400,0.413,38.805,0
0.125,9070.930,26.115,0.113,393.400,0.413,38.802,0
0.121,9071.070,27.560,0.115,393.400,0.413,38.805,0
0.056,9071.400,29.567,0.123,393.475,0.463,38.791,0
0.024,9071.760,29.308,0.121,393.375,0.401,38.794,0
0.097,9072.080,30.180,0.122,393.375,0.401,38.790,0
0.003,9072.410,30.326,0.116,393.375,0.401,38.792,0
0.032,9072.720,31.072,0.121,393.350,0.395,38.791,0
0.086,9073.300,31.904,0.107,393.400,0.332,38.794,0
0.144,9073.680,32.233,0.111,393.450,0.252,38.799,0
0.144,9073.810,32.496,0.096,393.450,0.252,38.795,0
0.124,9074.150,31.690,0.095,393.500,0.171,38.793,0
0.232,9074.750,32.152,0.088,393.575,0.095,38.784,0
0.169,9075.250,34.675,0.086,393.625,0.012,38.784,0
0.263,9076.080,34.951,0.086,393.700,-0.096,38.785,0
0.399,9077.220,32.795,0.097,393.525,0.131,38.781,0
0.311,9077.460,35.627,0.102,393.475,0.213,38.777,0
0.450,9078.710,41.754,0.103,393.625,0.082,38.773,0
0.450,9079.170,35.211,0.109,393.600,0.111,38.768,0
0.429,9079.630,36.869,0.102,393.650,0.055,38.768,0
0.492,9080.170,41.162,0.102,393.675,0.063,38.770,0
0.466,9080.590,49.555,0.103,393.700,0.004,38.767,0
0.436,9082.330,55.566,0.111,393.750,-0.041,38.769,0
0.348,9082.780,58.207,0.108,393.775,-0.101,38.770,0
0.368,9083.230,54.135,0.118,393.750,-0.041,38.766,0
0.333,9084.890,50.217,0.108,393.900,-0.170,38.759,0
0.438,9085.390,53.501,0.110,393.925,-0.207,38.758,0
0.438,9085.930,53.449,0.105,393.950,-0.244,38.758,0
0.484,9086.640,61.339,0.108,393.950,-0.244,38.753,0
0.404,9088.740,80.645,0.135,394.000,0.107,38.747,0
0.352,9089.380,83.505,0.136,394.100,0.128,38.738,0
0.352,9090.110,90.020,0.132,394.175,0.061,38.736,0
0.443,9090.700,90.652,0.133,394.200,0.004,38.731,0
0.399,9091.450,96.508,0.147,394.250,0.072,38.726,0
0.348,9092.450,105.867,0.142,394.275,0.011,38.724,0
0.281,9096.000,137.291,0.129,394.350,0.011,38.703,0
0.202,9097.270,149.595,0.128,394.400,-0.074,38.696,0
0.163,9098.260,149.672,0.126,394.450,-0.130,38.695,0
0.245,9099.950,160.368,0.117,394.450,-0.130,38.685,0
0.166,9100.780,164.737,0.131,394.450,-0.130,38.684,0
0.114,9102.530,161.441,0.124,394.500,-0.152,38.666,0
0.017,9103.890,172.103,0.123,394.575,-0.073,38.659,0
-0.038,9104.960,177.714,0.123,394.675,0.100,38.654,0
-0.007,9106.150,192.324,0.150,394.725,0.085,38.654,0
-0.192,9109.490,221.796,0.143,394.700,0.111,38.640,0
-0.241,9110.920,221.198,0.145,394.750,0.021,38.633,0
-0.156,9112.140,228.997,0.137,394.775,-0.045,38.626,0
-0.253,9113.310,241.451,0.129,394.825,-0.034,38.624,0
-0.166,9115.720,262.915,0.135,394.950,0.380,38.618,0
-0.247,9116.960,272.007,0.121,394.950,0.380,38.610,0
-0.180,9118.220,288.851,0.122,395.025,0.328,38.598,0
-0.136,9119.930,323.155,0.115,395.075,0.230,38.588,0
-0.104,9121.610,324.299,0.116,395.200,0.500,38.581,0
-0.012,9123.220,331.327,0.116,395.250,0.424,38.574,0
-0.058,9124.860,345.942,0.125,395.275,0.359,38.566,0
0.263,9059.350,21.097,0.103,391.825,-0.356,38.931,0
0.187,9059.700,21.312,0.103,391.825,-0.356,38.935,0
0.150,9059.710,21.348,0.100,391.850,-0.434,38.934,0
0.150,9059.780,22.289,0.100,391.900,-0.191,38.934,0
0.235,9059.630,22.787,0.105,391.900,-0.231,38.940,0
0.308,9059.550,23.504,0.099,391.900,-0.231,38.933,0
0.309,9059.290,24.161,0.096,391.900,-0.231,38.935,0
0.181,9059.300,24.150,0.093,391.925,-0.036,38.940,0
0.156,9059.280,24.318,0.093,391.950,-0.093,38.940,0
0.255,9059.350,24.029,0.089,392.000,0.000,38.941,0
0.307,9059.590,24.067,0.087,392.025,0.134,38.939,0
0.207,9059.410,23.275,0.097,392.025,0.119,38.948,0
0.135,9059.230,23.032,0.093,392.075,0.141,38.947,0
0.038,9059.330,23.247,0.090,392.075,0.141,38.945,0
0.041,9059.290,23.095,0.083,392.125,0.134,38.948,0
0.081,9059.440,24.113,0.084,392.100,-0.198,38.949,0
0.179,9059.500,25.328,0.081,392.075,-0.148,38.946,0
0.156,9059.560,21.770,0.080,392.100,-0.198,38.944,0
0.240,9059.720,20.945,0.082,392.150,-0.298,38.947,0
0.249,9059.900,19.378,0.086,392.125,-0.247,38.950,0
0.173,9059.660,20.632,0.085,392.150,-0.183,38.944,0
0.260,9059.650,20.623,0.092,392.125,-0.130,38.939,0
0.186,9059.540,20.912,0.093,392.150,-0.183,38.937,0
0.147,9059.490,21.069,0.090,392.125,-0.136,38.938,0
0.211,9059.440,21.111,0.090,392.200,-0.187,38.939,0
0.237,9059.720,20.376,0.089,392.225,-0.151,38.945,0
0.201,9059.620,19.833,0.089,392.200,-0.110,38.941,0
0.066,9059.810,20.777,0.087,392.200,-0.096,38.935,0
0.133,9059.970,21.137,0.085,392.250,0.093,38.936,0
0.001,9059.550,17.989,0.079,392.225,0.125,38.937,0
-0.068,9059.470,16.957,0.078,392.200,0.181,38.939,0
0.053,9059.440,16.983,0.076,392.150,0.237,38.937,0
0.098,9059.760,15.776,0.076,392.200,0.181,38.932,0
0.017,9059.690,15.636,0.076,392.200,0.181,38.927,0
-0.050,9059.850,14.661,0.072,392.250,0.093,38.931,0
0.140,9059.980,13.371,0.069,392.275,0.037,38.933,0
0.142,9060.030,13.376,0.068,392.225,0.090,38.935,0
0.143,9060.040,13.455,0.068,392.275,0.000,38.930,0
0.190,9060.380,12.136,0.069,392.250,-0.072,38.928,0
0.320,9060.220,12.940,0.055,392.300,-0.165,38.930,0
0.349,9060.180,13.316,0.055,392.225,-0.087,38.932,0
0.349,9060.150,13.218,0.056,392.250,-0.141,38.935,0
0.272,9059.810,13.468,0.061,392.275,0.345,38.924,0
0.277,9059.910,13.297,0.060,392.325,0.277,38.926,0
0.103,9060.000,13.334,0.061,392.450,0.130,38.919,0
0.017,9060.240,12.555,0.055,392.475,0.131,38.920,0
0.088,9060.260,12.397,0.058,392.500,0.139,38.912,0
0.103,9060.360,14.131,0.057,392.475,0.232,38.912,0
0.103,9060.400,13.871,0.059,392.475,0.232,38.918,0
0.127,9060.440,14.416,0.056,392.475,0.232,38.921,0
0.146,9060.490,13.607,0.055,392.475,-0.030,38.914,0
0.112,9060.580,14.016,0.055,392.450,-0.045,38.910,0
0.112,9060.740,13.311,0.047,392.500,-0.105,38.916,0
0.166,9060.660,13.728,0.047,392.550,-0.147,38.919,0
0.254,9060.460,14.253,0.046,392.525,-0.160,38.914,0
0.041,9060.020,18.727,0.047,392.500,-0.191,38.913,0
0.106,9060.010,18.743,0.047,392.500,-0.191,38.911,0
0.068,9060.180,20.655,0.053,392.500,-0.191,38.906,0
0.039,9060.310,20.205,0.048,392.500,-0.088,38.903,0
0.022,9060.120,19.952,0.046,392.475,-0.092,38.907,0
0.037,9060.170,20.453,0.046,392.550,0.165,38.906,0
-0.083,9060.090,20.479,0.050,392.525,0.192,38.900,0
-0.070,9060.070,20.462,0.050,392.600,0.157,38.894,0
-0.079,9060.210,20.716,0.052,392.625,0.087,38.893,0
-0.163,9060.290,19.901,0.050,392.650,0.017,38.893,0
-0.136,9060.160,20.279,0.051,392.625,0.022,38.894,0
-0.086,9060.020,20.549,0.049,392.600,0.094,38.894,0
0.006,9059.940,20.313,0.056,392.600,0.094,38.894,0
0.067,9059.990,20.257,0.068,392.600,0.094,38.897,0
0.079,9059.960,20.018,0.072,392.625,0.087,38.887,0
0.056,9060.190,20.141,0.074,392.600,0.157,38.887,0
-0.124,9059.720,19.365,0.071,392.625,0.087,38.880,0
-0.140,9059.820,18.882,0.074,392.600,0.094,38.879,0
-0.112,9059.580,22.058,0.069,392.575,0.050,38.874,0
-0.099,9059.250,21.086,0.069,392.600,-0.021,38.873,0
-0.018,9059.000,21.856,0.069,392.650,-0.093,38.874,0
-0.099,9059.140,22.730,0.072,392.650,-0.093,38.880,0
-0.067,9058.920,22.278,0.070,392.725,-0.132,38.881,0
-0.128,9058.960,22.622,0.073,392.725,-0.132,38.878,0
-0.169,9058.980,22.539,0.086,392.675,-0.053,38.879,0
-0.044,9059.360,18.661,0.088,392.725,-0.063,38.879,0
-0.041,9059.450,19.157,0.088,392.725,-0.063,38.876,0
-0.017,9059.220,18.614,0.095,392.775,-0.207,38.876,0
-0.056,9059.040,16.876,0.095,392.775,-0.207,38.877,0
-0.056,9059.040,16.910,0.095,392.775,-0.207,38.874,0
0.041,9059.270,17.074,0.094,392.775,-0.207,38.875,0
0.023,9059.500,18.954,0.098,392.775,-0.207,38.878,0
-0.038,9059.460,18.852,0.097,392.725,-0.133,38.875,0
-0.038,9059.360,18.911,0.097,392.750,-0.134,38.875,0
-0.063,9059.390,18.812,0.097,392.800,-0.110,38.876,0
-0.159,9059.160,17.446,0.101,392.825,-0.123,38.881,0
-0.154,9059.450,22.655,0.100,392.875,-0.048,38.880,0
-0.099,9059.450,22.659,0.093,392.850,-0.029,38.879,0
-0.076,9059.400,22.315,0.095,392.800,0.050,38.874,0
0.013,9059.500,22.193,0.099,392.800,0.050,38.880,0
-0.007,9059.520,22.038,0.096,392.800,0.050,38.876,0
-0.090,9059.570,22.413,0.095,392.775,0.055,38.881,0
-0.036,9059.700,22.096,0.098,392.825,-0.017,38.878,0
-0.068,9059.620,22.276,0.087,392.850,-0.084,38.877,0
-0.112,9059.370,21.804,0.091,392.900,-0.042,38.878,0
-0.085,9059.410,23.122,0.090,392.925,-0.103,38.886,0
-0.006,9059.680,24.980,0.096,392.925,-0.103,38.886,0
0.012,9059.750,24.397,0.091,392.875,-0.614,38.883,0
0.012,9059.750,24.397,0.082,392.875,-0.614,38.885,0
-0.122,9060.210,19.717,0.083,392.925,-0.360,38.880,0
-0.056,9060.200,18.571,0.086,392.875,-0.268,38.869,0
-0.081,9060.170,18.403,0.090,392.875,-0.268,38.869,0
-0.106,9060.140,18.391,0.089,392.925,-0.406,38.866,0
-0.242,9060.230,17.279,0.088,393.000,-0.527,38.859,0
-0.182,9060.150,17.321,0.089,393.000,-0.527,38.865,0
-0.182,9060.170,17.229,0.108,393.025,-0.556,38.867,0
-0.099,9060.290,17.809,0.111,393.050,-0.629,38.861,0
-0.191,9060.120,18.556,0.110,393.075,-0.465,38.863,0
-0.236,9060.010,18.157,0.109,393.075,-0.465,38.861,0
-0.108,9060.080,17.523,0.104,393.050,-0.401,38.851,0
-0.008,9060.250,17.822,0.097,393.050,-0.401,38.844,0
0.057,9060.030,13.554,0.105,393.100,-0.332,38.845,0
0.055,9060.190,12.160,0.105,393.100,-0.332,38.843,0
-0.001,9059.990,13.103,0.106,393.075,-0.276,38.844,0
-0.056,9060.000,13.111,0.108,393.100,-0.332,38.844,0
-0.069,9060.110,13.807,0.098,393.100,-0.332,38.839,0
-0.048,9060.180,13.615,0.113,393.100,-0.332,38.840,0
-0.006,9060.090,13.165,0.112,393.100,-0.332,38.839,0
-0.061,9060.030,13.195,0.112,393.050,-0.230,38.846,0
-0.046,9060.020,13.237,0.117,393.025,-0.176,38.844,0
-0.034,9060.060,13.346,0.113,392.975,-0.076,38.845,0
0.035,9060.060,13.351,0.125,392.950,-0.180,38.847,0
0.085,9060.200,12.859,0.140,392.975,-0.106,38.845,0
0.165,9060.010,11.155,0.142,392.975,-0.106,38.831,0
0.181,9059.900,9.279,0.145,393.025,0.612,38.828,0
0.192,9059.830,9.721,0.142,393.025,0.612,38.825,0
0.200,9059.860,9.837,0.141,392.975,0.417,38.826,0
0.138,9060.150,9.376,0.137,392.825,0.353,38.834,0
0.040,9060.200,9.454,0.144,392.850,0.300,38.832,0
0.125,9060.160,9.340,0.136,392.825,0.353,38.830,0
0.104,9060.060,10.159,0.133,392.825,0.353,38.821,0
0.041,9060.120,10.086,0.134,392.800,0.406,38.822,0
0.083,9059.970,9.946,0.133,392.750,0.514,38.822,0
0.036,9059.920,11.264,0.131,392.825,0.507,38.814,0
-0.030,9059.930,11.241,0.119,392.800,0.568,38.812,0
-0.124,9059.830,10.620,0.130,392.775,0.618,38.815,0
-0.027,9059.940,9.932,0.130,392.725,0.570,38.809,0
-0.101,9059.890,10.186,0.166,392.750,0.516,38.806,0
-0.115,9059.810,10.144,0.160,392.825,0.507,38.809,0
-0.192,9059.920,10.564,0.163,392.875,0.400,38.809,0
-0.240,9059.850,9.822,0.163,392.900,0.464,38.805,0
-0.321,9059.780,9.339,0.161,392.900,0.464,38.804,0
-0.321,9059.510,9.498,0.157,392.850,0.459,38.802,0
-0.220,9059.510,10.146,0.181,392.900,0.342,38.801,0
-0.028,9059.690,10.536,0.181,392.975,0.185,38.788,0
-0.027,9059.610,10.704,0.171,393.000,0.130,38.789,0
-0.010,9059.640,10.815,0.179,392.975,0.176,38.784,0
0.008,9059.790,11.424,0.179,393.000,0.130,38.774,0
-0.089,9059.890,11.191,0.173,393.025,0.085,38.777,0
-0.106,9059.710,11.641,0.173,393.050,0.040,38.770,0
-0.152,9059.940,12.873,0.168,393.025,0.095,38.764,0
-0.215,9060.050,13.758,0.162,393.025,0.095,38.759,0
-0.203,9059.750,16.956,0.157,393.150,-0.034,38.758,0
-0.235,9059.720,16.978,0.152,393.150,-0.034,38.757,0
-0.169,9059.040,17.898,0.152,393.475,0.070,38.748,0
-0.220,9058.890,18.289,0.149,393.525,0.016,38.745,0
-0.196,9059.080,17.899,0.148,393.575,-0.048,38.750,0
-0.180,9058.930,18.337,0.148,393.625,-0.093,38.747,0
-0.127,9058.900,18.415,0.139,393.650,-0.051,38.749,0
-0.189,9058.880,18.500,0.141,393.625,0.022,38.746,0
-0.137,9058.860,18.331,0.130,393.600,0.017,38.745,0
-0.237,9058.890,17.922,0.159,393.600,0.017,38.749,0
-0.264,9059.060,18.899,0.155,393.650,-0.051,38.742,0
-0.173,9058.960,18.825,0.155,393.675,0.014,38.738,0
-0.233,9058.880,19.059,0.154,393.725,-0.063,38.738,0
-0.164,9059.070,20.639,0.151,393.800,-0.054,38.732,0
-0.182,9059.270,20.712,0.154,393.750,-0.073,38.729,0
-0.083,9059.060,20.436,0.156,393.750,-0.073,38.722,0
-0.095,9059.050,20.276,0.148,393.725,-0.063,38.726,0
-0.109,9059.130,20.941,0.145,393.750,-0.073,38.724,0
-0.165,9059.440,21.891,0.160,393.775,-0.143,38.721,0
-0.256,9059.570,21.068,0.151,393.750,-0.073,38.714,0
-0.288,9059.560,21.115,0.154,393.775,-0.090,38.716,0
-0.350,9059.270,19.340,0.138,393.775,-0.090,38.718,0
-0.402,9059.140,19.462,0.118,393.825,0.053,38.708,0
-0.358,9058.990,19.427,0.118,393.900,0.036,38.707,0
-0.272,9058.860,19.265,0.108,393.975,-0.119,38.708,0
