s_os2,m_Nc,v_Nc,v_phi,m_htBleed,s_htBleed,m_W31,attack
-0.188,9041.99,20.98,0.077,393.175,0.067,38.82,0
-0.205,9041.91,20.254,0.078,393.15,0.1,38.818,0
-0.143,9041.78,18.953,0.083,393.15,0.1,38.818,0
-0.095,9041.98,19.397,0.085,393.2,0.005,38.818,0
-0.171,9041.78,20.103,0.084,393.25,-0.015,38.816,0
-0.093,9041.62,19.361,0.086,393.25,-0.015,38.812,0
-0.073,9041.69,19.673,0.085,393.25,-0.015,38.812,0
0.0,9041.58,20.312,0.084,393.225,0.046,38.81,0
-0.041,9041.8,18.527,0.075,393.2,0.108,38.81,0
0.004,9041.8,18.535,0.083,393.2,0.108,38.805,0
0.054,9042.0,18.166,0.083,393.2,0.108,38.798,0
0.127,9041.77,17.329,0.08,393.175,0.17,38.8,0
0.127,9041.83,16.861,0.078,393.175,0.17,38.802,0
0.127,9041.86,16.862,0.069,393.175,0.17,38.801,0
0.134,9041.66,16.813,0.076,393.175,0.17,38.802,0
0.049,9041.59,16.979,0.076,393.225,0.079,38.809,0
0.064,9041.77,16.223,0.073,393.225,0.079,38.812,0
0.049,9041.72,16.647,0.077,393.275,-0.011,38.809,0
-0.015,9041.9,15.772,0.077,393.25,0.053,38.815,0
-0.052,9041.55,14.681,0.077,393.25,0.053,38.813,0
0.012,9041.52,14.568,0.078,393.2,0.143,38.808,0
-0.012,9041.33,16.106,0.068,393.25,0.108,38.805,0
-0.012,9041.45,15.209,0.076,393.2,0.143,38.808,0
-0.034,9041.42,15.046,0.081,393.15,0.162,38.81,0
-0.098,9041.24,15.559,0.075,393.175,0.135,38.811,0
-0.085,9041.11,14.491,0.088,393.15,0.201,38.807,0
-0.056,9040.98,14.394,0.088,393.125,0.127,38.8,0
-0.056,9041.01,14.23,0.088,393.15,0.099,38.801,0
0.015,9040.89,13.6,0.09,393.175,0.074,38.8,0
0.015,9040.83,13.613,0.09,393.2,0.054,38.801,0
0.093,9040.94,12.956,0.096,393.2,0.054,38.797,0
0.024,9040.92,13.944,0.105,393.225,0.04,38.79,0
0.072,9041.0,13.977,0.095,393.2,0.11,38.789,0
0.075,9041.07,14.387,0.092,393.225,0.04,38.786,0
0.022,9040.83,10.986,0.092,393.25,0.033,38.785,0
-0.011,9040.97,12.651,0.091,393.325,0.064,38.785,0
0.066,9040.86,12.693,0.089,393.325,0.064,38.788,0
0.133,9040.64,12.897,0.088,393.35,0.082,38.784,0
0.141,9040.53,12.491,0.089,393.35,0.198,38.783,0
0.146,9040.75,12.532,0.09,393.35,0.198,38.781,0
0.032,9040.58,13.015,0.099,393.35,0.198,38.78,0
0.031,9040.82,13.388,0.096,393.375,0.116,38.782,0
0.064,9041.08,14.915,0.097,393.4,0.726,38.782,0
0.088,9040.84,15.79,0.095,393.375,0.593,38.783,0
0.046,9040.81,16.008,0.095,393.225,0.105,38.784,0
-0.043,9040.99,16.688,0.093,393.25,0.033,38.778,0
0.012,9040.97,16.6,0.089,393.3,0.059,38.776,0
0.073,9041.04,16.351,0.088,393.325,-0.014,38.772,0
0.139,9041.16,16.425,0.085,393.3,0.059,38.769,0
0.185,9041.0,16.75,0.096,393.325,-0.014,38.761,0
0.139,9041.17,16.349,0.095,393.35,0.051,38.76,0
0.227,9041.31,17.254,0.09,393.375,-0.022,38.759,0
0.311,9041.32,17.306,0.091,393.375,-0.022,38.754,0
0.276,9041.37,16.849,0.096,393.35,0.051,38.758,0
0.23,9041.02,20.5,0.099,393.35,0.051,38.757,0
0.23,9041.23,19.103,0.1,393.325,-0.014,38.753,0
0.272,9041.24,19.086,0.102,393.375,-0.022,38.744,0
0.348,9041.08,19.328,0.093,393.45,0.213,38.736,0
0.305,9041.23,18.737,0.094,393.475,0.144,38.725,0
0.224,9041.14,18.795,0.086,393.5,0.075,38.72,0
0.294,9041.18,18.675,0.088,393.525,0.072,38.718,0
0.274,9041.03,20.203,0.09,393.55,0.005,38.718,0
0.243,9041.19,21.902,0.104,393.575,-0.062,38.715,0
0.305,9040.94,25.507,0.109,393.65,-0.202,38.717,0
0.323,9040.89,25.644,0.13,393.625,-0.135,38.716,0
0.265,9040.74,25.065,0.148,393.7,-0.223,38.702,0
0.2,9040.09,28.714,0.15,393.8,-0.079,38.696,0
0.2,9040.25,29.296,0.15,393.825,-0.137,38.692,0
0.2,9040.26,29.211,0.15,393.85,-0.196,38.688,0
0.152,9040.09,28.153,0.154,393.9,-0.288,38.68,0
0.171,9040.16,28.353,0.155,393.95,-0.382,38.678,0
0.219,9040.01,27.691,0.151,393.925,-0.348,38.677,0
0.279,9040.06,27.309,0.138,393.975,-0.443,38.674,0
0.302,9039.75,25.607,0.113,394.325,-0.558,38.652,0
0.302,9039.54,24.987,0.124,394.425,-0.295,38.644,0
0.122,9039.59,25.408,0.117,394.5,-0.195,38.638,0
0.042,9039.38,25.621,0.111,394.575,-0.318,38.634,0
0.042,9039.04,27.355,0.106,394.675,-0.224,38.623,0
0.003,9038.83,27.299,0.102,394.725,-0.303,38.609,0
-0.077,9038.59,25.493,0.104,394.725,-0.303,38.599,0
-0.099,9038.34,25.266,0.105,394.8,-0.388,38.593,0
-0.099,9038.22,25.772,0.112,394.9,-0.345,38.582,0
-0.122,9038.47,23.588,0.104,394.975,-0.095,38.577,0
-0.121,9038.02,28.524,0.096,395.025,-0.195,38.574,0
-0.162,9038.04,28.686,0.106,395.025,-0.195,38.574,0
-0.15,9038.02,28.717,0.116,395.025,-0.195,38.576,0
-0.066,9037.85,28.539,0.114,395.1,-0.2,38.577,0
-0.082,9037.84,28.533,0.129,395.125,-0.251,38.576,0
-0.129,9037.54,30.592,0.133,395.1,-0.2,38.577,0
-0.115,9036.94,30.264,0.135,395.225,-0.332,38.573,0
-0.115,9036.86,30.325,0.145,395.3,-0.331,38.569,0
-0.137,9036.8,31.612,0.148,395.3,-0.331,38.563,0
-0.211,9036.85,31.552,0.15,395.35,-0.434,38.557,0
-0.263,9036.59,31.711,0.152,395.475,-0.368,38.55,0
-0.29,9036.26,33.531,0.153,395.475,-0.368,38.551,0
-0.29,9036.35,31.771,0.153,395.475,-0.368,38.541,0
-0.222,9035.64,31.626,0.158,395.525,-0.457,38.537,0
-0.234,9035.35,34.76,0.163,395.6,-0.491,38.534,0
-0.194,9035.13,34.646,0.175,395.675,-0.257,38.533,0
-0.039,9052.41,23.716,0.073,392.975,-0.552,38.815,0
-0.154,9052.16,23.364,0.073,392.975,-0.552,38.817,0
-0.128,9052.12,22.811,0.07,392.975,-0.552,38.816,0
-0.153,9051.72,21.06,0.066,392.975,-0.552,38.817,0
-0.064,9051.67,21.33,0.062,392.975,-0.552,38.82,0
-0.096,9051.37,22.923,0.055,393.0,-0.574,38.823,0
-0.071,9051.27,22.049,0.053,393.05,-0.676,38.819,0
-0.125,9050.91,21.491,0.069,393.025,-0.65,38.823,0
-0.038,9050.86,20.696,0.076,393.075,-0.635,38.825,0
-0.032,9050.69,20.774,0.086,393.05,-0.609,38.826,0
0.026,9050.85,21.806,0.086,393.1,-0.41,38.833,0
0.037,9050.97,21.99,0.084,393.125,-0.471,38.84,0
0.078,9050.75,23.061,0.083,393.075,-0.368,38.836,0
0.162,9050.75,23.09,0.081,393.075,-0.368,38.831,0
0.162,9050.97,20.82,0.083,393.125,-0.471,38.829,0
0.183,9051.18,18.823,0.085,393.075,-0.368,38.825,0
0.208,9051.09,18.127,0.091,393.025,-0.45,38.83,0
0.271,9051.27,18.29,0.091,393.0,-0.419,38.831,0
0.271,9051.3,18.294,0.092,393.025,-0.45,38.838,0
0.271,9051.32,18.434,0.092,392.975,-0.456,38.834,0
0.15,9051.68,21.218,0.092,392.95,-0.201,38.83,0
0.161,9051.51,22.703,0.097,392.925,-0.164,38.834,0
0.14,9051.67,23.002,0.097,392.9,-0.128,38.831,0
0.14,9051.7,23.026,0.097,392.95,-0.225,38.832,0
0.163,9051.58,22.772,0.101,393.025,-0.233,38.835,0
0.223,9051.61,22.926,0.101,393.075,-0.146,38.827,0
0.254,9051.99,18.313,0.102,393.1,-0.197,38.828,0
0.29,9051.94,18.242,0.103,393.075,-0.148,38.83,0
0.292,9052.09,18.004,0.106,393.125,-0.248,38.833,0
0.369,9052.14,17.623,0.105,393.2,-0.218,38.83,0
0.392,9052.46,20.488,0.101,393.225,-0.277,38.829,0
0.458,9052.47,20.529,0.098,393.275,-0.248,38.828,0
0.414,9052.51,20.534,0.096,393.325,-0.246,38.823,0
0.434,9052.61,20.286,0.097,393.275,-0.15,38.829,0
0.442,9052.73,19.595,0.099,393.25,-0.116,38.826,0
0.544,9052.99,17.18,0.094,393.2,0.005,38.829,0
0.546,9052.94,17.155,0.093,393.225,-0.055,38.825,0
0.48,9053.09,15.638,0.078,393.25,-0.116,38.819,0
0.557,9053.02,15.783,0.093,393.225,-0.055,38.816,0
0.557,9052.91,15.402,0.096,393.2,-0.021,38.807,0
0.532,9052.93,15.147,0.091,393.2,-0.021,38.811,0
0.532,9053.11,15.498,0.09,393.175,0.015,38.806,0
0.456,9053.08,15.293,0.09,393.125,0.024,38.802,0
0.422,9053.06,15.271,0.09,393.125,0.024,38.792,0
0.459,9053.22,13.063,0.084,393.15,-0.015,38.797,0
0.536,9053.24,13.048,0.088,393.175,-0.074,38.797,0
0.536,9053.11,12.772,0.09,393.225,-0.08,38.804,0
0.561,9052.99,14.026,0.089,393.225,-0.08,38.803,0
0.425,9053.1,13.891,0.089,393.3,0.01,38.803,0
0.403,9053.03,13.816,0.084,393.3,0.01,38.803,0
0.399,9053.14,14.087,0.087,393.3,0.01,38.802,0
0.409,9053.15,14.103,0.086,393.35,0.25,38.805,0
0.504,9053.01,12.156,0.091,393.35,0.25,38.804,0
0.495,9052.97,12.027,0.097,393.325,0.208,38.808,0
0.525,9053.22,9.881,0.093,393.325,0.208,38.806,0
0.495,9052.99,9.671,0.092,393.375,0.153,38.806,0
0.453,9053.0,9.672,0.092,393.375,0.153,38.801,0
0.361,9053.01,9.669,0.092,393.35,0.231,38.801,0
0.352,9053.14,9.845,0.085,393.375,0.153,38.794,0
0.311,9053.18,10.086,0.089,393.375,0.153,38.796,0
0.354,9053.19,10.099,0.091,393.35,0.231,38.793,0
0.22,9053.23,10.03,0.083,393.4,0.188,38.783,0
0.181,9053.34,9.656,0.088,393.375,0.116,38.78,0
0.196,9053.13,7.229,0.083,393.35,0.198,38.783,0
0.229,9053.08,7.125,0.08,393.3,0.165,38.779,0
0.225,9053.22,7.948,0.077,393.275,-0.022,38.781,0
0.303,9053.27,8.087,0.077,393.275,-0.022,38.777,0
0.303,9053.21,7.613,0.075,393.25,0.055,38.774,0
0.298,9053.61,7.285,0.08,393.25,0.055,38.774,0
0.401,9053.55,7.605,0.079,393.2,0.099,38.762,0
0.474,9053.45,8.374,0.079,393.15,0.155,38.768,0
0.383,9053.46,8.325,0.074,393.15,0.155,38.769,0
0.345,9053.56,8.497,0.083,393.25,0.822,38.769,0
0.345,9053.69,7.886,0.081,393.275,0.73,38.763,0
0.314,9053.48,8.035,0.079,393.35,0.714,38.762,0
0.363,9053.49,8.057,0.079,393.35,0.714,38.76,0
0.299,9053.89,9.482,0.08,393.4,0.624,38.762,0
0.286,9053.8,9.907,0.079,393.4,0.624,38.758,0
0.273,9053.93,9.926,0.083,393.4,0.624,38.754,0
0.22,9054.24,8.4,0.088,393.425,0.608,38.757,0
0.181,9054.16,8.735,0.086,393.5,0.675,38.75,0
0.322,9054.15,8.762,0.08,393.6,0.459,38.735,0
0.253,9054.04,9.04,0.081,393.65,0.356,38.723,0
0.238,9054.19,10.139,0.084,393.675,0.296,38.724,0
0.195,9054.14,10.04,0.075,393.75,0.248,38.718,0
0.25,9054.38,9.906,0.079,393.75,0.248,38.719,0
0.277,9054.32,12.391,0.08,393.8,0.132,38.723,0
0.195,9054.02,14.48,0.098,393.875,0.035,38.724,0
0.335,9054.02,14.601,0.102,393.85,0.089,38.717,0
0.415,9053.99,14.658,0.104,393.85,0.089,38.712,0
0.415,9053.92,14.699,0.105,393.925,0.052,38.704,0
0.356,9054.12,15.939,0.106,393.975,-0.045,38.705,0
0.344,9053.99,15.365,0.105,393.975,-0.045,38.703,0
0.29,9054.04,15.611,0.105,394.0,0.0,38.699,0
0.338,9054.35,17.893,0.094,394.125,-0.149,38.694,0
0.253,9054.3,18.013,0.088,394.125,-0.149,38.69,0
0.194,9054.17,17.509,0.092,394.175,-0.132,38.687,0
0.186,9054.21,17.21,0.091,394.275,-0.103,38.683,0
0.148,9054.28,16.329,0.102,394.375,-0.087,38.679,0
0.21,9054.35,16.044,0.108,394.425,-0.171,38.678,0
0.113,9054.23,16.656,0.107,394.45,0.067,38.676,0
-0.031,9054.46,16.266,0.132,394.45,0.067,38.678,0
-0.096,9054.33,14.82,0.135,394.475,0.067,38.659,0
-0.093,9054.22,14.803,0.14,394.525,0.222,38.658,0
-0.03,9054.67,18.454,0.131,394.475,0.308,38.647,0
-0.047,9054.88,19.793,0.137,394.475,0.308,38.645,0
-0.047,9054.99,19.508,0.145,394.475,0.308,38.645,0
-0.067,9055.12,18.861,0.141,394.475,0.308,38.641,0
-0.067,9055.08,18.919,0.149,394.475,0.308,38.642,0
0.006,9054.84,18.142,0.141,394.45,0.374,38.628,0
0.034,9054.86,18.134,0.154,394.5,0.285,38.625,0
0.034,9054.95,17.981,0.158,394.575,0.21,38.616,0
0.051,9054.67,18.758,0.174,394.625,0.121,38.612,0
0.065,9054.82,20.723,0.179,394.65,0.06,38.604,0
0.036,9054.79,21.286,0.172,394.7,-0.028,38.598,0
0.012,9054.66,21.039,0.179,394.775,0.19,38.591,0
0.02,9055.02,20.984,0.181,394.75,0.231,38.584,0
-0.013,9055.3,19.414,0.183,394.825,0.23,38.579,0
-0.039,9055.23,19.628,0.185,394.8,0.176,38.577,0
-0.032,9055.33,19.389,0.175,394.85,0.176,38.57,0
-0.1,9055.29,19.685,0.175,394.95,0.385,38.573,0
-0.18,9055.22,20.255,0.178,394.975,0.401,38.573,0
-0.179,9055.15,19.606,0.178,394.975,0.401,38.57,0
-0.099,9055.23,19.583,0.183,395.0,0.362,38.566,0
-0.052,9055.07,19.883,0.174,395.1,0.355,38.558,0
-0.114,9054.76,18.061,0.171,395.15,0.296,38.547,0
-0.127,9054.94,18.34,0.167,395.2,0.363,38.541,0
-0.142,9054.92,18.384,0.158,395.25,0.279,38.541,0
-0.14,9047.66,16.814,0.136,392.65,0.148,38.83,0
-0.154,9047.41,16.749,0.136,392.65,0.148,38.827,0
-0.164,9047.48,16.44,0.136,392.675,0.078,38.826,0
-0.122,9047.5,16.607,0.136,392.65,0.086,38.829,0
-0.122,9047.43,16.402,0.136,392.65,0.086,38.832,0
-0.122,9047.34,16.614,0.143,392.7,0.11,38.833,0
-0.137,9047.37,16.931,0.143,392.7,0.11,38.83,0
-0.215,9047.15,18.992,0.135,392.675,0.181,38.83,0
-0.15,9047.5,21.894,0.135,392.725,0.099,38.821,0
-0.098,9047.84,20.752,0.117,392.775,-0.09,38.828,0
-0.148,9047.84,20.754,0.116,392.8,-0.008,38.829,0
-0.217,9047.71,21.207,0.116,392.8,-0.008,38.836,0
-0.289,9047.6,22.903,0.103,392.775,0.013,38.835,0
-0.22,9047.68,23.55,0.101,392.8,0.14,38.839,0
-0.345,9047.37,22.219,0.096,392.85,0.05,38.837,0
-0.449,9047.68,20.628,0.103,392.9,0.199,38.836,0
-0.366,9048.03,21.41,0.093,392.975,0.05,38.829,0
-0.302,9048.04,21.399,0.096,392.95,0.099,38.835,0
-0.176,9048.28,20.767,0.086,392.9,0.199,38.832,0
-0.079,9048.33,20.55,0.089,392.925,0.148,38.835,0
-0.079,9048.26,20.213,0.09,392.95,0.099,38.829,0
-0.162,9048.29,20.248,0.095,392.975,0.05,38.832,0
-0.083,9048.6,23.251,0.101,392.975,0.05,38.829,0
-0.102,9048.65,27.4,0.12,393.075,0.007,38.826,0
-0.147,9048.57,26.874,0.134,393.075,0.007,38.828,0
-0.051,9048.63,26.742,0.119,393.0,-0.15,38.825,0
-0.114,9048.46,27.525,0.123,393.05,-0.24,38.826,0
-0.128,9048.71,27.054,0.119,393.125,-0.251,38.823,0
-0.183,9048.71,27.053,0.117,393.1,-0.2,38.826,0
-0.084,9048.94,26.398,0.117,393.1,-0.2,38.829,0
-0.052,9048.96,26.327,0.117,393.075,-0.149,38.826,0
-0.036,9048.82,26.276,0.119,393.075,-0.149,38.825,0
-0.129,9049.07,26.03,0.111,393.075,-0.149,38.82,0
-0.22,9048.95,25.634,0.112,393.125,-0.25,38.824,0
-0.128,9049.26,22.684,0.11,393.2,-0.289,38.823,0
-0.12,9049.0,22.663,0.116,393.175,-0.236,38.824,0
-0.197,9048.86,21.302,0.111,393.225,-0.241,38.823,0
-0.24,9049.18,23.316,0.114,393.275,-0.198,38.818,0
-0.278,9049.5,25.525,0.112,393.325,-0.1,38.814,0
-0.298,9049.44,25.732,0.113,393.275,-0.011,38.813,0
-0.298,9049.43,25.704,0.114,393.275,-0.011,38.806,0
-0.334,9049.55,25.778,0.132,393.35,-0.066,38.802,0
-0.319,9049.99,28.066,0.139,393.4,-0.153,38.795,0
-0.319,9050.38,24.799,0.136,393.45,-0.194,38.783,0
-0.276,9050.45,25.382,0.141,393.475,-0.212,38.781,0
-0.242,9050.72,24.589,0.149,393.475,-0.212,38.777,0
-0.162,9050.73,24.543,0.148,393.475,-0.212,38.775,0
-0.148,9050.93,26.291,0.136,393.4,-0.153,38.77,0
-0.148,9050.7,24.162,0.138,393.4,-0.153,38.771,0
-0.205,9051.29,26.4,0.142,393.4,-0.153,38.768,0
-0.192,9051.59,28.559,0.141,393.4,-0.153,38.767,0
-0.258,9051.9,31.38,0.147,393.425,-0.219,38.756,0
-0.256,9052.07,31.0,0.144,393.425,-0.219,38.754,0
-0.268,9052.13,30.761,0.149,393.45,-0.194,38.753,0
-0.256,9052.18,30.594,0.146,393.4,-0.108,38.751,0
-0.252,9052.3,27.404,0.143,393.45,-0.236,38.753,0
-0.271,9052.79,22.534,0.139,393.475,-0.222,38.749,0
-0.253,9053.34,23.011,0.14,393.55,-0.135,38.745,0
-0.15,9054.39,24.229,0.176,393.525,-0.067,38.733,0
-0.13,9054.49,23.485,0.176,393.575,-0.132,38.726,0
-0.218,9055.45,23.421,0.194,393.625,-0.093,38.712,0
-0.118,9055.71,22.877,0.194,393.625,-0.093,38.714,0
-0.099,9055.93,23.347,0.204,393.625,-0.093,38.707,0
0.072,9056.74,19.155,0.202,393.65,-0.165,38.698,0
0.09,9057.07,19.396,0.22,393.675,0.057,38.701,0
0.034,9057.37,22.861,0.198,393.8,0.021,38.702,0
0.078,9057.76,20.259,0.207,393.875,-0.024,38.695,0
0.108,9058.03,20.103,0.183,393.925,0.03,38.69,0
0.049,9058.53,21.561,0.189,393.975,0.147,38.694,0
0.049,9058.66,21.545,0.191,394.025,0.05,38.686,0
0.032,9059.1,25.409,0.194,394.075,0.033,38.681,0
-0.007,9059.49,23.855,0.183,394.125,0.055,38.674,0
0.063,9059.89,29.847,0.185,394.2,0.05,38.673,0
0.093,9060.56,32.718,0.194,394.275,-0.046,38.669,0
0.034,9060.7,32.976,0.183,394.3,-0.078,38.665,0
-0.062,9060.96,35.796,0.183,394.4,-0.032,38.668,0
0.023,9061.16,37.938,0.187,394.425,-0.095,38.673,0
-0.049,9061.48,37.638,0.199,394.5,-0.171,38.668,0
-0.035,9062.01,37.909,0.181,394.525,-0.17,38.661,0
0.051,9063.1,40.391,0.208,394.65,-0.145,38.643,0
0.049,9063.74,43.594,0.219,394.725,-0.088,38.635,0
0.045,9064.12,44.461,0.212,394.725,-0.088,38.628,0
0.045,9064.63,43.66,0.205,394.75,-0.15,38.621,0
-0.049,9065.2,48.172,0.238,394.75,-0.15,38.614,0
0.145,9056.65,19.22,0.089,391.25,-0.295,39.1,0
0.085,9056.6,19.372,0.089,391.25,-0.295,39.098,0
0.028,9056.67,19.182,0.085,391.25,-0.295,39.092,0
-0.086,9057.0,17.892,0.083,391.35,-0.494,39.093,0
-0.079,9057.24,15.57,0.077,391.4,-0.396,39.09,0
-0.099,9057.25,15.556,0.072,391.4,-0.396,39.085,0
-0.004,9057.47,15.963,0.082,391.425,-0.41,39.079,0
-0.02,9057.63,15.857,0.083,391.425,-0.41,39.077,0
-0.12,9057.81,15.132,0.08,391.375,-0.261,39.083,0
-0.207,9057.66,16.317,0.084,391.4,-0.335,39.081,0
-0.112,9057.33,15.169,0.084,391.375,-0.261,39.079,0
-0.093,9057.33,15.171,0.084,391.375,-0.261,39.071,0
-0.093,9057.16,13.151,0.078,391.5,-0.314,39.077,0
-0.018,9057.07,13.221,0.075,391.5,-0.314,39.071,0
0.044,9057.38,15.306,0.072,391.475,-0.24,39.067,0
0.087,9057.41,15.403,0.072,391.45,-0.237,39.064,0
0.064,9057.19,15.449,0.079,391.425,-0.165,39.061,0
0.089,9057.33,16.956,0.072,391.45,-0.165,39.06,0
0.035,9057.43,16.636,0.072,391.475,-0.24,39.063,0
0.035,9057.5,16.46,0.071,391.45,-0.165,39.061,0
0.08,9057.49,16.442,0.075,391.425,-0.091,39.06,0
0.112,9057.35,16.583,0.08,391.4,-0.094,39.064,0
0.136,9057.4,15.834,0.079,391.425,-0.165,39.07,0
0.067,9057.44,15.904,0.08,391.45,-0.165,39.062,0
0.092,9057.4,17.542,0.082,391.475,-0.154,39.056,0
0.147,9057.74,18.198,0.082,391.4,-0.16,39.054,0
0.055,9057.76,18.23,0.085,391.45,-0.165,39.058,0
0.012,9057.82,18.16,0.085,391.375,-0.309,39.06,0
-0.004,9057.83,18.083,0.082,391.325,-0.214,39.065,0
-0.079,9057.38,18.111,0.084,391.3,-0.283,39.055,0
-0.179,9057.41,18.428,0.083,391.35,-0.086,39.052,0
-0.25,9057.39,18.43,0.084,391.325,-0.014,39.053,0
-0.201,9057.34,18.522,0.107,391.325,-0.014,39.044,0
-0.201,9057.31,18.607,0.107,391.35,-0.086,39.043,0
-0.182,9057.22,18.136,0.104,391.325,-0.014,39.037,0
-0.166,9057.37,18.437,0.095,391.3,0.059,39.04,0
-0.084,9057.3,18.517,0.087,391.25,0.033,39.046,0
-0.207,9057.47,18.978,0.092,391.275,-0.039,39.044,0
-0.343,9057.19,18.527,0.1,391.3,-0.11,39.052,0
-0.329,9057.07,18.465,0.089,391.35,-0.086,39.05,0
-0.395,9057.06,18.46,0.089,391.375,-0.159,39.045,0
-0.446,9057.31,17.809,0.091,391.4,-0.094,39.042,0
-0.379,9057.28,17.728,0.088,391.425,-0.165,39.044,0
-0.446,9057.51,17.62,0.088,391.45,-0.237,39.047,0
-0.521,9057.58,17.773,0.088,391.525,0.006,39.05,0
-0.417,9057.76,17.484,0.087,391.475,0.07,39.046,0
-0.44,9057.88,17.894,0.086,391.5,0.075,39.037,0
-0.39,9058.13,18.383,0.087,391.475,0.07,39.031,0
-0.367,9058.2,18.129,0.087,391.5,0.075,39.027,0
-0.499,9057.99,17.017,0.084,391.6,-0.049,39.022,0
-0.571,9057.78,15.672,0.095,391.6,-0.049,39.014,0
-0.588,9057.97,16.973,0.097,391.6,-0.049,39.009,0
-0.653,9058.26,15.431,0.097,391.7,-0.169,38.999,0
-0.515,9058.14,15.429,0.1,391.725,-0.239,39.006,0
-0.666,9058.35,12.997,0.111,391.775,-0.213,38.999,0
-0.562,9058.22,13.536,0.118,391.725,-0.132,38.992,0
-0.481,9058.25,13.591,0.119,391.8,0.391,38.993,0
-0.465,9058.78,10.935,0.12,391.775,-0.143,38.989,0
-0.371,9058.85,13.212,0.121,391.85,-0.298,38.983,0
-0.277,9059.02,13.332,0.119,391.9,-0.386,38.983,0
-0.277,9059.24,12.94,0.123,391.875,-0.315,38.987,0
-0.275,9059.48,13.512,0.125,391.925,-0.406,38.986,0
-0.23,9059.69,14.273,0.121,391.95,-0.478,38.986,0
-0.203,9059.87,14.727,0.112,392.075,-0.49,38.973,0
-0.208,9059.94,14.772,0.112,392.075,-0.49,38.977,0
-0.199,9060.09,15.365,0.108,392.1,-0.557,38.968,0
-0.195,9060.24,14.084,0.102,392.1,-0.557,38.963,0
-0.117,9060.26,13.881,0.1,392.05,-0.453,38.956,0
-0.05,9060.39,14.016,0.097,392.05,-0.453,38.956,0
-0.07,9060.28,14.373,0.096,392.05,-0.453,38.958,0
-0.013,9060.43,15.694,0.097,391.95,-0.606,38.958,0
-0.016,9060.54,16.214,0.097,392.0,-0.703,38.958,0
0.061,9060.48,16.184,0.1,392.0,-0.703,38.962,0
-0.026,9060.88,14.31,0.11,392.0,-0.703,38.961,0
0.097,9061.11,14.417,0.097,391.975,-0.684,38.962,0
0.1,9061.26,13.774,0.093,392.025,-0.783,38.959,0
0.14,9061.43,16.287,0.093,392.05,-0.868,38.965,0
0.052,9061.66,17.173,0.1,392.05,-0.868,38.961,0
0.052,9061.84,16.972,0.1,392.025,-0.783,38.963,0
0.052,9061.89,16.767,0.1,391.975,-0.684,38.959,0
0.05,9062.52,15.479,0.092,392.025,-0.851,38.946,0
0.05,9062.85,17.949,0.087,392.025,-0.851,38.939,0
0.136,9062.93,18.281,0.087,392.0,-0.766,38.94,0
0.22,9063.11,18.353,0.087,392.1,-0.182,38.935,0
0.236,9063.31,16.553,0.089,392.075,-0.133,38.934,0
0.163,9063.38,17.572,0.098,392.125,0.012,38.928,0
0.086,9063.53,18.229,0.102,392.125,0.012,38.924,0
0.087,9063.76,19.998,0.091,392.175,-0.078,38.921,0
0.062,9063.76,19.996,0.086,392.225,-0.013,38.922,0
0.157,9064.07,20.184,0.095,392.25,-0.08,38.919,0
0.185,9064.09,20.333,0.093,392.25,-0.08,38.914,0
0.161,9064.87,26.574,0.087,392.175,-0.111,38.909,0
0.18,9065.39,27.402,0.098,392.275,-0.187,38.903,0
0.174,9065.75,25.339,0.099,392.325,-0.281,38.9,0
0.109,9066.89,22.919,0.082,392.5,-0.105,38.879,0
0.088,9066.99,23.248,0.08,392.5,-0.105,38.88,0
0.008,9066.98,23.269,0.083,392.525,-0.073,38.876,0
-0.042,9067.28,21.675,0.095,392.575,-0.128,38.868,0
-0.005,9067.57,20.281,0.099,392.625,-0.175,38.869,0
-0.092,9068.1,20.637,0.113,392.7,-0.235,38.848,0
-0.14,9068.43,21.171,0.11,392.75,-0.31,38.838,0
-0.068,9068.78,21.516,0.114,392.725,-0.239,38.841,0
-0.095,9068.68,21.272,0.109,392.8,-0.143,38.834,0
-0.095,9068.89,22.8,0.11,392.825,-0.207,38.829,0
-0.025,9069.23,21.135,0.129,393.0,-0.15,38.822,0
-0.071,9069.32,21.589,0.132,393.05,-0.251,38.823,0
-0.076,9069.57,22.306,0.138,393.05,-0.251,38.815,0
-0.103,9069.82,20.33,0.137,393.1,-0.353,38.807,0
-0.13,9070.0,18.323,0.15,393.125,-0.4,38.808,0
-0.157,9070.37,15.684,0.138,393.2,-0.408,38.802,0
-0.157,9070.31,15.516,0.139,393.25,-0.516,38.796,0
-0.22,9070.39,15.163,0.134,393.3,-0.394,38.79,0
-0.276,9070.63,15.818,0.134,393.325,-0.459,38.793,0
-0.26,9071.04,15.732,0.135,393.35,-0.494,38.791,0
-0.234,9071.18,16.79,0.149,393.35,-0.494,38.788,0
-0.23,9071.39,17.399,0.164,393.4,-0.444,38.785,0
-0.324,9071.59,19.346,0.15,393.425,-0.515,38.778,0
-0.315,9071.9,19.178,0.145,393.425,-0.515,38.77,0
-0.351,9072.28,19.33,0.152,393.425,-0.515,38.767,0
-0.377,9072.58,22.058,0.16,393.475,-0.501,38.759,0
-0.385,9072.97,24.225,0.174,393.55,-0.213,38.758,0
-0.385,9072.85,24.91,0.173,393.6,-0.283,38.75,0
-0.347,9072.85,24.884,0.182,393.7,0.008,38.741,0
