N,F0,PER,d0,v0,collision,attack
9,0,0.77,7.066,78,1,1
10,0,0.47,10.488,82,1,1
8,-4,0.4,6.692,87,0,1
3,-2,0.06,6.219,82,0,1
7,-3,0.72,8.624,63,1,0
7,-1,0.88,6.878,42,1,1
10,-1,0.32,6.753,48,1,1
5,-2,0.95,6.995,36,1,0
7,-6,0.03,6.818,74,0,0
7,-4,0.72,7.476,24,0,0
3,0,0.1,5.235,72,0,1
4,-2,0.74,9.500999,50,0,1
7,-4,0.66,9.681,66,0,1
8,0,0.88,8.573,32,1,1
3,-4,0.53,4.609,50,0,0
6,-6,0.89,5.398,20,1,0
4,-5,0.47,8.546,48,0,0
10,-4,0.31,4.646,61,1,0
9,-5,0.48,7.93,46,1,1
10,-3,0.27,6.322,68,1,1
5,-7,0.96,8.386,63,1,0
3,-8,0.11,4.253,69,0,0
6,-8,0.29,7.656,73,0,0
10,0,0.94,6.829,71,1,1
6,0,0.08,8.291,52,0,1
8,-2,0.61,6.943,79,1,1
3,-8,0.0,8.645,68,0,0
6,-8,0.25,6.804,89,0,0
9,-4,0.15,8.308,50,0,0
6,-2,0.48,7.331,74,0,0
10,-7,0.02,4.514,18,1,0
9,-6,0.8,6.805,68,1,1
10,-2,0.32,8.4,70,1,1
10,0,0.6,10.784,67,1,1
7,-8,0.37,5.778,88,1,0
6,1,0.92,9.146,23,1,1
5,-4,0.78,5.169,78,1,0
4,-4,0.88,7.23,32,1,1
4,-8,0.84,5.308,47,1,0
7,-7,0.39,7.291,11,0,0
4,-8,0.29,4.445,63,0,0
8,-2,0.97,4.24,59,1,0
8,-7,0.08,5.486,82,0,0
4,-7,0.63,7.272,53,1,0
9,-2,0.17,7.622,59,0,0
9,-5,0.9,8.165,33,1,1
8,-4,0.47,7.068,73,1,0
6,-4,0.94,6.433,60,1,1
4,-5,0.72,6.726,45,1,0
4,-1,0.83,9.056,69,1,1
5,-5,0.09,6.4,37,0,0
10,-7,0.94,6.197,69,1,0
7,-5,0.82,6.751,49,1,1
10,-1,0.87,6.968,76,1,1
3,-8,0.9,7.695,74,1,0
8,-3,0.63,9.969,37,0,1
10,-6,0.65,7.486,47,1,1
6,0,0.67,8.83,73,1,1
7,-5,0.58,8.196,13,0,0
5,-3,0.9,6.899,50,1,1
4,0,0.1,7.598,17,0,1
9,-8,0.77,4.535,47,1,0
6,-3,0.48,7.216,83,1,1
3,0,0.03,4.348,58,0,1
3,-6,0.22,6.651,25,0,1
6,0,0.51,6.524,35,0,1
8,-1,0.52,6.821,58,0,0
9,-2,0.11,4.784,36,0,0
9,-7,0.94,7.541,80,1,0
10,-5,0.71,7.061,17,1,0
10,-6,0.72,4.93,56,1,0
9,-5,0.14,8.6189995,41,1,1
7,1,0.93,7.733,39,1,1
4,-6,0.18,4.79,47,0,0
10,-5,0.78,8.453,87,1,0
7,-4,0.96,8.127,48,1,1
9,-1,0.25,10.768,45,1,1
6,-3,0.28,7.114,25,0,1
3,-2,0.01,6.312,87,0,0
6,-2,0.81,4.843,38,0,0
9,-6,0.69,9.484,35,0,1
4,-1,0.97,10.125,77,1,1
3,-6,0.16,4.707,19,0,1
3,-6,0.65,8.959,24,0,0
7,-3,0.51,6.408,70,1,1
10,-3,0.45,8.2560005,24,1,1
3,-1,0.05,6.794,15,0,1
4,-6,0.27,6.55,70,0,0
9,-4,0.53,10.397,80,1,1
10,-6,0.16,9.868,78,1,1
7,-5,0.85,5.227,54,1,0
8,-5,0.51,10.316,62,0,1
4,-5,0.02,5.256,55,0,0
9,-6,0.44,8.507999,51,0,1
8,-2,0.52,6.539,82,1,1
10,-4,0.09,6.444,50,1,0
9,-2,0.9,5.96,19,1,0
5,0,0.91,10.444,22,1,1
7,-1,0.4,6.041,63,0,0
9,-3,0.57,9.219,83,1,1
9,-3,0.65,9.393,58,1,1
6,-1,0.75,4.568,83,0,0
8,-7,0.17,6.765,66,0,0
10,-6,0.63,10.153,16,1,1
4,-7,0.59,4.476,20,0,0
8,-1,0.61,9.644,88,1,1
7,-2,0.29,7.58,50,0,0
10,-2,0.04,9.252,62,1,1
6,-6,0.18,6.517,38,0,0
9,-5,0.02,6.846,42,0,0
10,1,0.68,7.042,87,1,1
9,-1,0.95,8.339,50,1,0
10,1,0.26,8.479,75,1,1
4,-4,0.67,8.793,42,1,0
6,-2,0.69,10.739,81,1,1
4,-8,0.85,8.153,65,1,0
8,-6,0.47,5.037,63,1,0
7,-4,0.33,8.747,84,0,0
3,-3,0.9,10.64,79,1,1
10,-6,0.95,9.080999,47,1,1
5,-7,0.03,7.998,71,0,0
5,-1,0.8,7.238,23,1,0
10,-7,0.83,5.546,44,1,0
10,-1,0.58,9.094999,62,1,1
3,-3,0.03,8.008,23,0,1
7,-3,0.64,8.317,84,1,0
9,-4,0.09,4.487,75,0,0
9,0,0.99,9.714001,24,1,1
5,-8,0.28,5.202,67,0,0
8,1,0.95,8.3220005,74,1,1
6,-3,0.42,7.141,38,0,1
8,-5,0.79,10.207,26,1,1
9,-4,0.37,9.146,78,0,1
3,-4,0.14,7.299,13,0,0
4,-2,0.99,7.179,62,1,1
6,-6,0.19,8.214,29,0,0
3,-5,0.73,6.313,60,0,0
9,-7,0.33,7.69,67,0,0
6,-2,0.74,5.906,48,1,0
9,-5,0.4,6.294,76,1,0
5,-2,0.82,4.406,41,1,0
3,-3,0.25,8.867,40,0,0
4,-6,0.75,7.597,11,0,0
6,-8,0.47,7.145,78,1,0
7,-2,0.89,7.402,40,1,1
3,-5,0.6,5.589,34,0,0
9,-5,0.6,6.592,77,1,1
7,-2,0.06,8.78,74,0,0
9,-3,0.28,4.806,23,0,0
5,-8,0.85,7.025,84,1,0
8,-8,0.17,4.595,81,0,0
8,-3,0.94,9.16,12,1,1
9,-4,0.5,7.207,89,1,1
9,-1,0.49,8.551001,80,1,1
3,-5,0.79,8.339,84,0,0
10,-1,0.75,6.024,43,1,1
9,-4,0.36,5.067,14,1,0
5,-2,0.14,7.001,84,0,0
5,-7,0.59,8.265,79,1,0
10,-1,0.37,4.956,26,1,0
10,-4,0.78,6.026,53,1,1
7,-4,0.43,6.105,62,0,0
10,-8,0.53,8.707,12,1,0
5,-6,0.06,4.436,24,0,0
10,-3,0.77,6.744,38,1,0
10,-5,0.1,6.037,37,1,1
5,-3,0.83,8.682,23,0,0
8,-5,0.81,4.159,12,0,0
6,-8,0.63,7.99,74,0,0
5,-6,0.73,8.940001,46,1,1
4,-2,0.05,5.632,23,0,0
6,-4,0.69,7.993,61,1,1
3,0,0.98,9.821,59,1,1
5,-7,0.01,8.801,10,0,0
4,-6,0.7,6.764,37,0,1
10,-2,0.69,6.95,55,1,1
9,-5,0.6,6.513,66,1,0
6,-7,0.56,8.542,66,1,0
6,-4,0.63,6.885,52,0,0
8,-3,0.27,7.348,81,1,1
9,1,0.25,10.81,32,1,1
5,-1,0.1,5.717,77,0,0
6,-8,0.67,8.83,58,1,0
4,-3,0.45,8.133,74,0,0
5,-8,0.84,4.913,60,1,0
10,-4,0.95,7.642,62,1,1
9,-7,0.39,8.87,72,0,0
5,-7,0.23,6.117,49,0,0
9,-1,0.14,9.4470005,74,1,1
8,-5,0.89,7.645,20,1,0
3,-6,0.22,7.437,37,0,0
9,-1,0.95,10.181,71,1,1
10,-6,0.34,10.038,78,1,1
7,-6,0.33,5.73,77,1,0
9,-8,0.62,6.336,21,0,0
4,-3,0.11,8.85,44,0,0
9,-1,0.5,9.79,86,0,1
9,-2,0.91,10.113,78,1,1
7,-1,0.58,10.19,73,0,1
9,-5,0.95,7.604,21,1,0
5,-4,0.48,7.98,37,0,0
5,-3,0.88,7.192,47,1,0
9,-5,0.81,6.298,21,1,1
8,-6,0.29,6.842,78,1,1
9,-6,0.95,7.874,37,1,1
10,-8,0.11,7.29,54,1,0
5,-6,0.92,9.266,80,1,1
10,-5,0.38,6.465,10,0,1
9,-1,0.58,6.259,20,1,1
10,-3,0.79,7.283,31,1,1
9,-5,0.42,7.258,30,1,1
3,-1,0.8,5.893,68,0,0
8,-7,0.59,6.401,40,0,0
4,-4,0.85,9.674,82,1,1
6,-7,0.74,7.612,87,1,0
8,-2,0.74,9.818,64,1,1
7,-5,0.95,5.3,74,1,0
4,-5,0.81,4.944,50,1,0
8,-7,0.26,6.454,80,0,0
9,-7,0.14,6.103,62,1,0
9,-2,0.13,6.888,44,0,0
6,-6,0.7,6.054,47,1,0
4,0,0.91,7.426,47,1,1
3,-4,0.94,6.426,74,1,0
6,-4,0.81,9.721001,17,0,1
7,-3,0.11,6.59,23,0,0
3,-3,0.05,5.178,91,0,1
9,-8,0.57,4.26,37,0,0
3,-1,0.1,8.465,12,0,1
9,-1,0.97,10.408,55,1,1
4,-6,0.93,7.754,22,1,1
7,-2,0.83,6.725,84,1,1
5,-7,0.88,4.999,88,1,0
10,-4,0.77,6.433,33,1,1
7,0,0.11,10.062,18,0,1
9,-7,0.99,7.934,22,1,0
7,-4,0.51,7.685,50,0,0
10,-6,0.19,4.285,51,1,0
3,-4,0.57,5.283,89,0,0
9,-1,0.34,10.773,86,1,1
6,-1,0.56,9.851,81,1,1
5,-6,0.98,10.692,29,1,1
3,-5,0.26,4.308,23,0,1
4,-2,0.98,4.679,81,1,0
7,-6,0.77,7.79,21,1,1
4,0,0.79,9.110001,67,1,1
3,-5,0.99,7.315,31,1,1
8,-7,0.67,5.473,28,1,0
5,-3,0.75,5.099,71,0,0
9,-3,0.93,5.005,59,1,0
10,-8,0.34,6.76,41,1,0
9,-2,0.85,7.133,67,1,1
3,-7,0.2,8.251,27,0,0
8,-6,0.76,8.106,88,1,1
8,-5,0.24,7.023,54,0,0
9,-4,0.84,7.652,65,1,1
7,-2,0.94,9.007,42,1,1
3,-2,0.92,8.57,51,1,1
4,-4,0.88,8.46,47,1,0
9,-4,0.08,7.369,85,1,1
10,-5,0.69,7.045,13,1,0
8,-1,0.9,8.176001,78,1,1
6,-6,0.74,6.925,15,0,0
9,-6,0.17,9.607,81,1,1
10,-5,0.1,10.092,63,1,1
5,-3,0.78,9.499001,88,1,1
6,-7,0.76,6.214,83,1,0
5,-4,0.73,6.931,22,1,0
5,-8,0.69,6.988,23,0,0
5,-3,0.84,8.773,54,1,1
7,-4,0.28,6.454,23,0,0
5,-6,0.97,10.787,78,1,1
6,-8,0.22,8.691,44,0,0
3,-8,0.38,6.473,84,0,0
9,-5,0.62,7.755,58,1,1
10,-6,0.59,10.118,75,1,1
10,-4,0.46,10.388,39,1,1
4,-5,0.98,8.229,76,1,0
3,-7,0.18,8.185,21,0,0
9,-4,0.15,7.634,31,0,0
4,-2,0.94,8.176001,59,1,1
4,-6,0.7,8.937,64,1,0
6,-5,0.18,7.385,60,0,0
3,-8,0.32,7.927,21,0,0
8,-4,0.45,5.507,57,0,0
4,-5,0.95,6.119,69,1,1
9,-3,0.46,8.766,35,0,0
8,-2,0.4,8.419001,76,0,1
10,-1,0.62,8.611,10,1,1
10,-5,0.39,10.176,75,1,1
7,-5,0.87,9.68,86,1,1
10,-5,0.07,6.103,86,1,1
4,-1,0.97,7.997,28,1,0
6,-2,0.83,7.556,63,1,1
7,-1,0.86,9.992001,27,1,1
3,-8,0.31,4.03,82,0,0
10,-5,0.13,7.635,45,1,1
10,-4,0.64,8.632,83,1,0
8,-2,0.82,9.294001,29,1,1
6,-3,0.53,4.888,81,0,0
9,-5,0.69,8.094,19,0,1
7,-2,0.04,8.549,76,0,0
9,1,0.83,6.766,75,1,1
8,-3,0.93,8.334,48,1,1
4,-1,0.25,5.157,24,0,0
10,-8,0.68,4.989,53,1,0
8,-6,0.34,5.528,42,0,0
3,-2,0.89,7.593,52,1,1
4,-4,0.47,6.949,11,0,0
10,-7,0.75,4.215,34,1,0
10,-3,0.14,9.204,39,1,1
10,-5,0.98,8.733,73,1,1
8,-6,0.87,8.373,80,1,0
10,-4,0.34,5.075,23,1,0
10,-4,0.77,9.003,68,1,1
9,-5,0.76,5.575,45,1,0
9,-6,0.28,10.1,47,0,1
8,-1,0.68,6.547,32,0,1
4,-7,0.56,8.753,75,1,0
4,-5,0.73,10.219,64,1,1
8,-2,0.42,9.668,72,1,1
8,-6,0.77,8.033,53,1,1
9,-2,0.03,6.586,16,0,0
10,-5,0.72,8.293,36,1,1
9,-6,0.14,7.76,77,0,0
10,-1,0.35,6.377,81,1,1
4,-6,0.47,4.468,83,0,0
6,-6,0.93,8.439,25,0,1
8,-6,0.07,5.991,86,0,0
10,-3,0.12,7.713,35,1,1
8,-6,0.6,8.416,49,0,1
9,-3,0.37,6.177,84,0,0
10,-4,0.16,6.152,65,1,1
4,-8,0.22,6.621,20,0,0
9,-6,0.55,5.872,87,0,0
8,-4,0.62,5.377,19,0,0
6,-2,0.58,4.194,65,0,0
8,-1,0.92,5.37,89,1,0
3,-6,0.56,4.838,46,0,0
8,-7,0.11,7.329,73,0,0
7,-5,0.21,7.294,72,0,1
10,0,0.74,6.062,30,1,1
4,-3,0.63,6.01,75,1,1
9,-1,0.49,6.366,56,1,0
6,-6,0.78,5.301,28,1,0
4,-5,0.05,8.351,48,0,1
10,0,0.63,6.07,30,1,1
6,-6,0.11,7.121,33,0,0
7,-3,0.76,9.069,77,1,1
6,-5,0.76,4.542,73,1,0
8,-4,0.79,9.946,51,1,1
7,-6,0.79,7.144,51,1,1
6,0,0.34,6.405,69,0,1
9,-8,0.06,7.638,56,1,0
10,-5,0.6,5.631,79,1,0
9,-4,0.35,10.185,26,1,1
4,-2,0.81,6.594,40,1,1
10,-2,0.78,9.128,74,1,1
6,-5,0.43,7.615,70,0,0
9,-2,0.13,5.248,53,1,0
4,-6,0.03,8.276,63,0,0
9,-5,0.25,4.017,63,0,0
7,-4,0.43,4.052,37,0,0
9,-2,0.85,8.497,22,1,1
10,0,0.88,7.015,35,1,1
10,-4,0.58,7.095,37,1,1
4,-2,0.8,6.274,39,1,1
10,-2,0.53,7.609,19,1,1
10,-1,0.43,7.295,34,1,1
6,-3,0.71,7.198,41,1,1
10,-5,0.49,8.955999,17,1,1
9,-2,0.02,6.895,73,1,0
9,-8,0.24,6.342,43,0,0
7,-2,0.94,9.774,12,1,1
4,-8,0.33,5.863,42,0,0
5,-3,0.75,4.425,37,0,0
4,-5,0.98,9.221001,89,1,1
8,-6,0.24,7.868,69,0,1
6,-5,0.77,5.186,48,1,0
10,-4,0.38,5.499,60,1,0
10,-2,0.35,5.928,49,1,0
3,-8,0.64,5.486,59,0,0
7,-6,0.68,10.613,37,1,1
3,-3,0.99,6.351,24,1,0
9,-2,0.41,7.253,71,1,1
10,-2,0.89,6.493,31,1,1
10,-2,0.1,4.242,65,1,0
8,-3,0.95,4.021,81,1,0
9,-6,0.11,9.308001,76,1,1
9,-3,0.23,5.51,12,0,0
9,-4,0.88,6.246,20,1,0
4,-4,0.59,9.344999,88,0,1
8,-6,0.75,6.799,52,1,0
9,-4,0.69,6.29,65,1,1
9,-2,0.33,8.483,61,1,1
7,-3,0.9,9.689,13,1,1
9,-6,0.17,6.513,69,0,1
3,-7,0.32,4.311,74,1,0
8,-4,0.7,8.096001,39,1,1
10,-1,0.54,7.306,24,1,0
9,-3,0.43,5.219,43,1,0
8,-6,0.46,7.246,50,1,0
4,-7,0.18,4.746,14,0,0
8,-3,0.02,6.05,61,0,0
10,-1,0.26,4.624,78,1,0
9,-1,0.42,9.351,52,1,1
8,-1,0.8,7.101,75,1,1
6,-7,0.74,5.364,54,1,0
8,-4,0.42,8.497,68,0,1
5,-4,0.91,9.617001,60,1,1
9,-1,0.88,8.219,12,1,1
10,-1,0.8,5.485,11,0,0
10,-4,0.84,6.027,31,1,0
9,-4,0.04,7.533,20,0,0
5,-3,0.92,5.324,51,1,0
9,-3,0.27,10.625,49,1,1
6,-7,0.56,6.434,54,1,0
8,-5,0.92,7.001,58,1,1
3,-7,0.95,4.868,85,1,0
5,-2,0.7,6.373,64,1,0
4,-2,0.12,7.671,83,0,0
3,-8,0.07,7.716,15,0,0
6,-4,0.33,8.408,28,0,1
10,-3,0.7,6.084,40,1,1
9,-6,0.83,10.111,48,1,1
9,-6,0.7,8.003,62,1,0
7,-3,0.47,5.315,46,0,0
10,-2,0.92,9.694,11,1,1
9,-2,0.41,7.309,19,0,0
10,-5,0.02,8.452,87,1,1
8,-4,0.87,8.983,73,1,0
10,-6,0.9,5.744,51,1,0
8,-3,0.44,6.358,73,0,0
7,-5,0.48,7.658,77,1,1
6,-1,0.53,9.167,86,0,1
7,-4,0.67,5.265,25,1,0
9,0,0.15,10.263,50,0,1
5,-5,0.24,7.249,12,0,0
4,-7,0.99,8.129,25,1,0
10,-4,0.38,7.042,24,1,0
8,-6,0.54,7.272,32,0,1
10,-2,0.78,7.213,10,1,1
5,-6,0.91,9.396,13,0,1
10,-3,0.19,8.784,39,1,1
4,-5,0.64,7.829,20,0,0
10,-5,0.28,10.367,69,1,1
4,-2,0.43,4.079,35,0,0
9,-6,0.68,6.923,55,1,0
10,-3,0.52,5.508,36,1,0
10,-3,0.77,9.618,42,1,1
10,-4,0.95,9.962,52,1,1
9,-2,0.11,8.329,65,1,1
10,-7,0.62,8.363,80,1,0
7,0,0.75,7.858,52,1,1
7,-4,0.01,9.561,25,0,1
4,-5,0.99,9.065001,81,1,1
10,-3,0.47,6.425,19,1,1
7,-2,0.49,7.167,31,0,0
8,-3,0.46,7.768,57,0,0
7,-6,0.86,5.228,20,1,0
9,-1,0.18,6.221,56,0,1
3,-4,0.15,6.922,64,0,1
7,-2,0.58,8.656,45,0,0
3,-3,0.91,7.589,27,1,0
8,-6,0.94,6.29,43,1,1
8,-7,0.04,8.824,64,0,0
8,-6,0.62,8.296,30,0,1
9,-4,0.59,7.285,45,1,1
4,-4,0.19,6.376,17,0,0
10,-2,0.98,8.853,82,1,0
5,-1,0.89,10.973,34,1,1
9,-6,0.63,7.114,79,1,0
4,0,0.25,4.421,16,0,1
3,-6,0.05,7.947,67,0,1
6,-1,0.23,4.502,88,0,0
9,-1,0.05,10.053,87,0,1
9,-6,0.76,8.31,85,1,0
10,0,0.4,8.902,80,1,1
10,0,0.06,9.807,68,1,1
5,-5,0.89,8.957,61,1,1
10,-4,0.31,9.598,39,1,1
8,-3,0.98,6.369,80,1,1
9,-8,0.84,5.825,34,1,0
7,-7,0.16,8.306,40,0,0
6,-2,0.86,8.0060005,14,1,1
3,-6,0.93,9.528999,32,1,1
9,-6,0.64,10.251,29,1,1
6,-4,0.85,10.825,75,1,1
9,-3,0.25,6.793,75,1,1
10,-6,0.51,10.076,60,1,1
5,-3,0.34,5.168,41,0,0
9,1,0.39,6.836,50,1,1
9,-8,0.57,7.7,16,0,0
9,-6,0.69,10.19,29,0,1
6,-6,0.33,4.376,87,1,0
7,-4,0.85,6.715,17,1,1
8,-8,0.75,4.104,40,1,0
9,-5,0.43,10.425,35,0,1
9,-1,0.7,5.368,31,1,0
10,-1,0.42,8.209,38,1,1
6,-4,0.12,7.574,61,0,1
3,-2,0.18,6.323,19,0,0
4,-4,0.66,6.444,86,1,0
10,-1,0.61,9.859,11,1,1
4,-1,0.79,10.208,55,1,1
10,-4,0.38,7.635,29,1,1
10,-4,0.31,8.41,24,1,1
3,-6,0.89,10.811,57,1,1
4,-8,0.37,8.288,43,0,0
10,-4,0.7,7.246,65,1,0
10,0,0.46,8.504,64,1,1
7,0,0.89,9.7630005,89,1,1
9,1,0.71,7.428,28,0,1
8,-1,0.84,9.849,48,1,1
9,-4,0.74,8.625,61,1,1
7,-5,0.24,7.952,21,0,0
8,-2,0.12,6.617,76,0,0
7,-3,0.93,8.085,31,1,1
3,-3,0.91,8.952,44,1,1
3,-3,0.25,4.679,17,0,1
5,-8,0.49,6.084,27,0,0
4,-8,0.7,4.511,62,1,0
7,-7,0.68,4.618,89,1,0
5,-3,0.77,4.102,50,1,0
8,-6,0.67,7.848,44,1,1
7,-2,0.92,5.459,34,1,0
6,1,0.33,7.479,28,0,1
10,-6,0.25,8.254,61,1,1
3,-2,0.16,5.031,49,0,0
5,-6,0.81,4.456,50,1,0
4,-2,0.08,4.186,20,0,0
4,-1,0.49,7.698,75,0,0
4,-6,0.77,9.672,86,1,1
7,-7,0.33,8.051,73,0,0
8,-2,0.63,8.053,25,0,0
3,-2,0.94,6.975,47,1,0
7,-3,0.44,6.81,85,1,1
3,-8,0.09,6.047,28,0,0
6,-4,0.58,5.84,70,1,0
3,-1,0.87,7.264,64,1,1
8,-3,0.73,8.484,87,1,1
9,-2,0.18,7.021,88,0,0
5,-6,0.35,7.449,22,0,0
7,-1,0.46,7.731,65,0,0
3,-3,0.24,8.627,50,0,1
5,-2,0.53,10.139,88,0,1
6,-5,0.74,10.419,83,1,1
5,-5,0.89,10.538,18,1,1
10,-2,0.32,9.518,67,1,1
10,-1,0.43,9.816,85,1,1
9,0,0.89,10.457,67,1,1
9,-5,0.86,9.098,50,1,1
10,-3,0.37,10.611,74,1,1
6,-6,0.23,5.587,41,0,0
8,-8,0.4,5.24,44,0,0
9,-4,0.78,7.824,77,1,1
8,-7,0.43,8.258,52,0,0
4,-5,0.46,8.987,85,0,0
4,-2,0.29,8.108,46,0,0
4,-2,0.76,9.811,84,1,1
9,1,0.73,6.305,33,1,1
9,-5,0.37,7.307,47,1,0
4,-2,0.34,4.668,84,0,0
9,-8,0.8,5.502,46,1,0
7,-6,0.34,7.054,75,0,0
5,-3,0.88,8.259,74,1,1
5,-6,0.68,8.853,75,1,0
4,-2,0.94,4.26,38,1,0
4,-8,0.33,7.482,40,0,0
10,-7,0.04,5.354,52,1,0
7,-8,0.21,8.791,48,0,0
8,-3,0.61,6.538,29,0,0
10,-8,0.04,4.11,24,1,0
5,-7,0.53,4.907,76,0,0
6,-7,0.67,7.006,85,1,0
6,-3,0.72,10.865,72,1,1
7,-4,0.25,8.709,53,0,0
3,-3,0.18,8.126,38,0,1
7,-5,0.51,7.417,13,0,0
9,-2,0.59,7.885,30,0,0
4,-3,0.96,8.198999,30,1,1
3,-6,0.35,8.918,17,0,0
10,-4,0.26,5.668,23,0,0
9,-3,0.74,8.124,62,1,0
9,-8,0.39,7.24,38,0,0
7,-6,0.59,9.787001,57,1,1
9,0,0.04,9.372,48,0,1
6,-1,0.97,9.818,44,1,1
7,-8,0.59,7.618,82,1,0
3,-5,0.89,5.412,38,0,0
6,-5,0.17,7.992,20,0,0
6,-6,0.19,8.981,49,0,1
7,-4,0.97,5.585,21,1,0
9,-5,0.9,7.759,86,1,1
4,-1,0.29,6.637,76,0,0
8,-5,0.6,9.284,70,0,1
5,0,0.69,7.989,75,0,1
10,-4,0.21,5.437,10,0,0
6,-6,0.07,7.641,37,0,0
4,0,0.8,7.237,78,1,1
8,-2,0.84,10.942,60,1,1
3,0,0.31,7.226,13,0,1
6,-3,0.78,6.929,63,1,1
4,-6,0.07,8.672,31,0,0
3,1,0.77,6.987,77,0,1
6,-1,0.87,10.498,58,1,1
4,-4,0.11,8.0,83,0,0
3,-7,0.83,5.953,55,1,0
7,-8,0.14,5.649,62,0,0
4,-7,0.82,5.755,62,1,0
4,-6,0.61,6.219,24,0,0
4,-4,0.86,7.031,50,1,1
6,-5,0.89,7.747,16,1,1
9,-2,0.42,9.848,34,0,1
8,-6,0.96,6.752,29,1,0
10,-6,0.46,6.539,61,1,0
4,-4,0.98,7.699,29,1,0
8,-5,0.78,8.701,57,1,1
10,-4,0.5,7.844,82,1,0
10,-4,0.41,7.672,80,1,1
6,-6,0.79,10.274,81,1,1
7,-8,0.81,5.646,34,1,0
9,-4,0.22,9.539,87,1,1
5,-8,0.81,7.768,12,0,0
9,-2,0.7,7.772,19,1,1
9,0,0.11,7.472,63,0,1
9,-3,0.16,4.627,69,0,0
7,-3,0.19,7.613,65,0,0
3,0,0.31,5.878,33,0,1
6,-2,0.76,8.098,26,1,0
7,-5,0.6,7.288,70,1,0
5,-6,0.76,4.7,39,0,0
10,-8,0.96,8.947,25,1,0
10,0,0.82,7.86,27,1,1
5,-2,0.94,7.203,67,1,1
6,-8,0.09,7.801,55,0,0
8,-2,0.03,4.799,15,0,0
3,-2,0.95,10.694,58,1,1
10,-4,0.85,10.12,51,1,1
6,-7,0.3,5.751,27,0,0
3,-2,0.37,8.935,26,0,0
6,-3,0.4,7.948,75,0,0
5,-8,0.59,6.144,89,0,0
4,-4,0.73,8.217,82,1,0
8,-7,0.94,8.737,85,1,0
9,-1,0.32,8.545,78,1,1
9,-3,0.98,7.262,53,1,1
6,-5,0.55,6.756,65,1,1
10,-6,0.9,4.435,37,1,0
10,0,0.66,10.188,73,1,1
9,-1,0.31,9.195,32,0,1
10,-4,0.23,6.599,10,0,0
3,-4,0.45,7.442,76,0,0
10,-6,0.24,4.964,86,1,0
9,-4,0.38,10.178,59,1,1
10,-5,0.71,5.311,57,1,0
3,-6,0.39,5.956,40,0,0
6,-4,0.3,5.415,71,0,0
5,-3,0.81,9.136,76,1,1
4,-4,0.46,6.666,32,0,0
10,-2,0.63,4.961,24,1,0
4,-6,0.9,6.875,72,1,0
8,0,0.59,9.485001,61,0,1
6,-7,0.07,8.34,69,0,0
8,-5,0.42,5.149,86,0,0
10,-4,0.71,5.054,57,1,0
8,-6,0.83,9.998,63,1,1
5,-2,0.22,6.606,23,0,0
4,-1,0.91,6.397,10,0,1
7,-8,0.63,5.984,15,0,0
9,-2,0.08,9.164,68,1,1
4,-6,0.05,4.266,17,0,1
3,-7,0.7,7.617,16,0,0
3,1,0.32,6.002,21,0,1
8,-1,0.47,4.138,78,0,0
3,-2,0.62,6.472,73,0,0
10,-1,0.61,10.681,38,1,1
4,-1,0.26,6.909,30,0,0
9,-2,0.33,4.858,12,0,0
10,-8,0.06,7.858,79,1,0
9,-5,0.85,8.711,11,1,0
9,-5,0.88,8.315001,71,1,1
10,-1,0.64,9.18,77,1,1
6,-6,0.42,6.239,28,0,0
8,-5,0.18,6.064,87,0,1
3,-2,0.17,5.822,83,0,0
7,-3,0.53,7.25,37,0,0
9,-5,0.14,5.653,83,0,0
8,0,0.84,8.217,45,1,1
9,-4,0.94,9.938,47,1,1
3,-5,0.55,4.199,69,1,0
6,-8,0.38,6.645,87,0,0
4,-2,0.06,4.357,31,0,1
3,0,0.2,5.959,17,0,1
8,-4,0.79,7.854,48,1,1
6,-3,0.48,4.241,23,0,1
3,-7,0.75,6.875,38,0,0
7,0,0.96,7.482,66,1,1
6,-3,0.45,7.216,82,0,0
7,-2,0.58,7.111,88,0,0
10,-3,0.65,10.448,59,1,1
3,-1,0.78,5.778,44,0,0
9,-7,0.53,4.351,50,1,0
8,0,0.67,7.936,50,1,1
4,-3,0.92,8.521,83,1,1
6,-2,0.14,7.544,45,0,1
4,-4,0.62,8.121,74,1,1
10,-7,0.97,4.665,73,1,0
10,-8,0.75,6.288,34,1,0
10,-4,0.41,9.151,44,1,1
7,-1,0.98,8.493,85,1,1
6,-3,0.8,7.338,46,1,1
9,1,0.01,6.633,28,0,1
9,-3,0.85,6.234,60,1,1
4,-1,0.7,6.532,87,0,0
4,-2,0.53,7.338,50,0,0
4,-1,0.23,7.179,57,0,0
8,-4,0.44,9.169001,68,1,1
3,-7,0.01,6.45,19,0,0
10,-1,0.04,7.843,49,1,0
3,-3,0.59,4.311,45,0,0
9,-3,0.3,8.709,54,1,1
6,-3,0.96,5.139,88,1,0
3,-3,0.68,4.143,29,0,0
10,-5,0.86,7.837,84,1,1
4,-6,0.76,8.154,31,1,0
9,-2,0.15,7.789,43,0,0
8,-1,0.73,5.999,51,1,0
9,-5,0.8,6.22,23,1,1
5,-7,0.34,6.396,32,0,0
10,-4,0.38,10.042,67,1,1
6,-2,0.09,7.694,83,0,0
3,-7,0.37,7.611,32,0,0
5,0,0.64,10.644,78,0,1
9,-3,0.94,10.611,11,1,1
4,-8,0.81,7.947,76,1,0
